year,T,PV,Wind,Y
2009,953,0.003,0.1349,1
2009,954,0,0.1662,1
2009,955,0,0.1865,1
2009,956,0,0.2041,1
2009,957,0,0.2289,1
2009,958,0,0.2485,1
2009,959,0,0.2676,1
2009,960,0,0.2866,1
2009,961,0,0.2987,1
2009,962,0,0.3087,1
2009,963,0,0.3087,1
2009,964,0,0.297,1
2009,965,0,0.28,1
2009,966,0,0.2565,1
2009,967,0,0.2327,1
2009,968,0.001,0.2108,1
2009,969,0.062,0.1904,1
2009,970,0.154,0.1675,1
2009,971,0.242,0.1534,1
2009,972,0.313,0.1524,1
2009,973,0.329,0.1539,1
2009,974,0.294,0.1508,1
2009,975,0.221,0.141,1
2009,976,0.115,0.1423,1
2009,977,0.016,0.1608,1
2009,978,0,0.1735,1
2009,979,0,0.1802,1
2009,980,0,0.1909,1
2009,981,0,0.2006,1
2009,982,0,0.2067,1
2009,983,0,0.2116,1
2009,984,0,0.2163,1
2009,985,0,0.2149,1
2009,986,0,0.2058,1
2009,987,0,0.2111,1
2009,988,0,0.2092,1
2009,989,0,0.2032,1
2009,990,0,0.2111,1
2009,991,0,0.2181,1
2009,992,0.001,0.2183,1
2009,993,0.057,0.2026,1
2009,994,0.138,0.1674,1
2009,995,0.211,0.1561,1
2009,996,0.262,0.1597,1
2009,997,0.28,0.1638,1
2009,998,0.263,0.1673,1
2009,999,0.21,0.1593,1
2009,1000,0.114,0.1639,1
2009,1001,0.018,0.1889,1
2009,1002,0,0.2102,1
2009,1003,0,0.2096,1
2009,1004,0,0.2021,1
2009,1005,0,0.1951,1
2009,1006,0,0.1715,1
2009,1007,0,0.1392,1
2009,1008,0,0.1189,1
2009,1009,0,0.1108,1
2009,1010,0,0.114,1
2009,1011,0,0.1294,1
2009,1012,0,0.1496,1
2009,1013,0,0.1548,1
2009,1014,0,0.1489,1
2009,1015,0,0.1512,1
2009,1016,0.004,0.1563,1
2009,1017,0.055,0.1673,1
2009,1018,0.104,0.1768,1
2009,1019,0.131,0.1989,1
2009,1020,0.141,0.2166,1
2009,1021,0.133,0.2197,1
2009,1022,0.111,0.2246,1
2009,1023,0.076,0.2391,1
2009,1024,0.036,0.2715,1
2009,1025,0.004,0.2992,1
2009,1026,0,0.3071,1
2009,1027,0,0.2874,1
2009,1028,0,0.25,1
2009,1029,0,0.2278,1
2009,1030,0,0.2065,1
2009,1031,0,0.1912,1
2009,1032,0,0.1791,1
2009,1033,0,0.1698,1
2009,1034,0,0.1583,1
2009,1035,0,0.1452,1
2009,1036,0,0.1304,1
2009,1037,0,0.1165,1
2009,1038,0,0.1051,1
2009,1039,0,0.0967,1
2009,1040,0.003,0.0907,1
2009,1041,0.066,0.0795,1
2009,1042,0.159,0.0642,1
2009,1043,0.262,0.0567,1
2009,1044,0.323,0.0521,1
2009,1045,0.327,0.048,1
2009,1046,0.283,0.0465,1
2009,1047,0.193,0.0449,1
2009,1048,0.091,0.0457,1
2009,1049,0.013,0.0504,1
2009,1050,0,0.057,1
2009,1051,0,0.0644,1
2009,1052,0,0.0713,1
2009,1053,0,0.077,1
2009,1054,0,0.0798,1
2009,1055,0,0.0816,1
2009,1056,0,0.0837,1
2009,1057,0,0.0868,1
2009,1058,0,0.0894,1
2009,1059,0,0.0925,1
2009,1060,0,0.097,1
2009,1061,0,0.1029,1
2009,1062,0,0.1085,1
2009,1063,0,0.1151,1
2009,1064,0.006,0.1226,1
2009,1065,0.059,0.1325,1
2009,1066,0.126,0.1307,1
2009,1067,0.192,0.1231,1
2009,1068,0.236,0.1231,1
2009,1069,0.238,0.1309,1
2009,1070,0.203,0.1366,1
2009,1071,0.139,0.1471,1
2009,1072,0.062,0.1719,1
2009,1073,0.009,0.2043,1
2009,1074,0,0.2271,1
2009,1075,0,0.248,1
2009,1076,0,0.2705,1
2009,1077,0,0.2766,1
2009,1078,0,0.2837,1
2009,1079,0,0.2736,1
2009,1080,0,0.2892,1
2009,1081,0,0.2891,1
2009,1082,0,0.278,1
2009,1083,0,0.2852,1
2009,1084,0,0.2759,1
2009,1085,0,0.2619,1
2009,1086,0,0.2541,1
2009,1087,0,0.2514,1
2009,1088,0.001,0.2499,1
2009,1089,0.02,0.2385,1
2009,1090,0.051,0.2289,1
2009,1091,0.092,0.2196,1
2009,1092,0.129,0.2119,1
2009,1093,0.145,0.2078,1
2009,1094,0.132,0.2123,1
2009,1095,0.095,0.2208,1
2009,1096,0.048,0.2332,1
2009,1097,0.008,0.2465,1
2009,1098,0,0.263,1
2009,1099,0,0.2829,1
2009,1100,0,0.3007,1
2009,1101,0,0.3041,1
2009,1102,0,0.3131,1
2009,1103,0,0.3136,1
2009,1104,0,0.3146,1
2009,1105,0,0.3182,1
2009,1106,0,0.3182,1
2009,1107,0,0.3243,1
2009,1108,0,0.3327,1
2009,1109,0,0.327,1
2009,1110,0,0.3269,1
2009,1111,0,0.335,1
2009,1112,0.001,0.3332,1
2009,1113,0.015,0.327,1
2009,1114,0.049,0.3222,1
2009,1115,0.101,0.3248,1
2009,1116,0.142,0.3516,1
2009,1117,0.159,0.3779,1
2009,1118,0.133,0.4075,1
2009,1119,0.091,0.4225,1
2009,1120,0.046,0.4286,1
2009,1121,0.009,0.43,1
2009,1122,0,0.4321,1
2009,1123,0,0.4303,1
2009,1124,0,0.4293,1
2009,1125,0,0.4156,1
2009,1126,0,0.397,1
2009,1127,0,0.3892,1
2009,1128,0,0.3916,1
2009,1129,0,0.3891,1
2009,1130,0,0.3809,1
2009,1131,0,0.375,1
2009,1132,0,0.3533,1
2009,1133,0,0.3287,1
2009,1134,0,0.3057,1
2009,1135,0,0.2832,1
2009,1136,0.002,0.2707,1
2009,1137,0.037,0.2443,1
2009,1138,0.081,0.2106,1
2009,1139,0.127,0.1902,1
2009,1140,0.166,0.1764,1
2009,1141,0.181,0.1661,1
2009,1142,0.163,0.1499,1
2009,1143,0.119,0.1247,1
2009,1144,0.062,0.1057,1
2009,1145,0.013,0.1054,1
2009,1146,0,0.1085,1
2009,1147,0,0.1079,1
2009,1148,0,0.1074,1
2009,1149,0,0.106,1
2009,1150,0,0.1048,1
2009,1151,0,0.1009,1
2009,1152,0,0.0945,1
2009,1153,0,0.0866,1
2009,1154,0,0.0789,1
2009,1155,0,0.0737,1
2009,1156,0,0.0707,1
2009,1157,0,0.0678,1
2009,1158,0,0.0655,1
2009,1159,0,0.0673,1
2009,1160,0.002,0.0694,1
2009,1161,0.03,0.0677,1
2009,1162,0.073,0.0594,1
2009,1163,0.122,0.0592,1
2009,1164,0.173,0.0752,1
2009,1165,0.197,0.0806,1
2009,1166,0.177,0.0783,1
2009,1167,0.135,0.0737,1
2009,1168,0.072,0.0668,1
2009,1169,0.017,0.0714,1
2009,1170,0,0.0811,1
2009,1171,0,0.0931,1
2009,1172,0,0.1049,1
2009,1173,0,0.1196,1
2009,1174,0,0.1352,1
2009,1175,0,0.1468,1
2009,1176,0,0.1562,1
2009,1177,0,0.1684,1
2009,1178,0,0.1778,1
2009,1179,0,0.1796,1
2009,1180,0,0.1763,1
2009,1181,0,0.1784,1
2009,1182,0,0.1793,1
2009,1183,0,0.1922,1
2009,1184,0.009,0.2004,1
2009,1185,0.064,0.2006,1
2009,1186,0.144,0.1925,1
2009,1187,0.225,0.2053,1
2009,1188,0.285,0.219,1
2009,1189,0.318,0.2225,1
2009,1190,0.289,0.2134,1
2009,1191,0.21,0.1905,1
2009,1192,0.104,0.1706,1
2009,1193,0.026,0.182,1
2009,1194,0,0.1886,1
2009,1195,0,0.1712,1
2009,1196,0,0.1505,1
2009,1197,0,0.1247,1
2009,1198,0,0.1075,1
2009,1199,0,0.1002,1
2009,1200,0,0.0967,1
2009,1201,0,0.0915,1
2009,1202,0,0.0743,1
2009,1203,0,0.0663,1
2009,1204,0,0.0658,1
2009,1205,0,0.0721,1
2009,1206,0,0.0837,1
2009,1207,0,0.0925,1
2009,1208,0.004,0.1072,1
2009,1209,0.035,0.1135,1
2009,1210,0.087,0.116,1
2009,1211,0.153,0.1431,1
2009,1212,0.19,0.1913,1
2009,1213,0.2,0.223,1
2009,1214,0.183,0.2359,1
2009,1215,0.136,0.2333,1
2009,1216,0.072,0.2345,1
2009,1217,0.016,0.2588,1
2009,1218,0,0.2855,1
2009,1219,0,0.3158,1
2009,1220,0,0.3358,1
2009,1221,0,0.3342,1
2009,1222,0,0.3282,1
2009,1223,0,0.3152,1
2009,1224,0,0.3157,1
2009,1225,0,0.3043,1
2009,1226,0,0.2976,1
2009,1227,0,0.281,1
2009,1228,0,0.2862,1
2009,1229,0,0.3005,1
2009,1230,0,0.3059,1
2009,1231,0,0.312,1
2009,1232,0.009,0.3263,1
2009,1233,0.05,0.3318,1
2009,1234,0.1,0.3508,1
2009,1235,0.183,0.3954,1
2009,1236,0.237,0.4643,1
2009,1237,0.267,0.5125,1
2009,1238,0.254,0.5267,1
2009,1239,0.205,0.5299,1
2009,1240,0.124,0.5333,1
2009,1241,0.033,0.5373,1
2009,1242,0,0.5466,1
2009,1243,0,0.5497,1
2009,1244,0,0.5533,1
2009,1245,0,0.5512,1
2009,1246,0,0.5589,1
2009,1247,0,0.5657,1
2009,1248,0,0.5562,1
2009,1249,0,0.5445,1
2009,1250,0,0.5322,1
2009,1251,0,0.5351,1
2009,1252,0,0.5307,1
2009,1253,0,0.5249,1
2009,1254,0,0.5072,1
2009,1255,0,0.496,1
2009,1256,0.013,0.4795,1
2009,1257,0.088,0.4344,1
2009,1258,0.184,0.4335,1
2009,1259,0.282,0.5021,1
2009,1260,0.339,0.532,1
2009,1261,0.315,0.5083,1
2009,1262,0.244,0.4618,1
2009,1263,0.154,0.4204,1
2009,1264,0.071,0.3652,1
2009,1265,0.019,0.3453,1
2009,1266,0,0.3563,1
2009,1267,0,0.3278,1
2009,1268,0,0.299,1
2009,1269,0,0.2734,1
2009,1270,0,0.2493,1
2009,1271,0,0.2386,1
2009,1272,0,0.2424,1
2009,1273,0,0.2488,1
2009,1274,0,0.2596,1
2009,1275,0,0.2753,1
2009,1276,0,0.2725,1
2009,1277,0,0.2696,1
2009,1278,0,0.2673,1
2009,1279,0,0.2617,1
2009,1280,0.007,0.2442,1
2009,1281,0.042,0.2272,1
2009,1282,0.086,0.2164,1
2009,1283,0.134,0.2219,1
2009,1284,0.157,0.2224,1
2009,1285,0.163,0.214,1
2009,1286,0.144,0.2007,1
2009,1287,0.116,0.1826,1
2009,1288,0.069,0.1638,1
2009,1289,0.019,0.1664,1
2009,1290,0,0.1817,1
2009,1291,0,0.1843,1
2009,1292,0,0.1806,1
2009,1293,0,0.1687,1
2009,1294,0,0.1623,1
2009,1295,0,0.1529,1
2009,1296,0,0.1433,1
2009,1297,0,0.1372,1
2009,1298,0,0.1291,1
2009,1299,0,0.1213,1
2009,1300,0,0.1082,1
2009,1301,0,0.0939,1
2009,1302,0,0.0793,1
2009,1303,0,0.0679,1
2009,1304,0.007,0.0602,1
2009,1305,0.048,0.0545,1
2009,1306,0.106,0.0532,1
2009,1307,0.171,0.064,1
2009,1308,0.193,0.0764,1
2009,1309,0.179,0.092,1
2009,1310,0.154,0.1043,1
2009,1311,0.108,0.1014,1
2009,1312,0.055,0.0901,1
2009,1313,0.016,0.0941,1
2009,1314,0,0.1183,1
2009,1315,0,0.1472,1
2009,1316,0,0.1716,1
2009,1317,0,0.1903,1
2009,1318,0,0.2014,1
2009,1319,0,0.2292,1
2009,1320,0,0.2405,1
2009,1321,0,0.2569,1
2009,1322,0,0.293,1
2009,1323,0,0.323,1
2009,1324,0,0.369,1
2009,1325,0,0.4282,1
2009,1326,0,0.4535,1
2009,1327,0,0.4601,1
2009,1328,0.008,0.464,1
2009,1329,0.061,0.4664,1
2009,1330,0.147,0.4919,1
2009,1331,0.24,0.5526,1
2009,1332,0.279,0.6007,1
2009,1333,0.287,0.6302,1
2009,1334,0.263,0.6412,1
2009,1335,0.201,0.6299,1
2009,1336,0.115,0.592,1
2009,1337,0.035,0.5892,1
2009,1338,0,0.6046,1
2009,1339,0,0.6159,1
2009,1340,0,0.6235,1
2009,1341,0,0.6303,1
2009,1342,0,0.6333,1
2009,1343,0,0.6291,1
2009,1344,0,0.6355,1
2009,1345,0,0.645,1
2009,1346,0,0.644,1
2009,1347,0,0.6374,1
2009,1348,0,0.6226,1
2009,1349,0,0.5969,1
2009,1350,0,0.5668,1
2009,1351,0,0.5505,1
2009,1352,0.005,0.5372,1
2009,1353,0.033,0.5231,1
2009,1354,0.08,0.5096,1
2009,1355,0.139,0.5108,1
2009,1356,0.198,0.5168,1
2009,1357,0.203,0.5112,1
2009,1358,0.184,0.4831,1
2009,1359,0.157,0.4533,1
2009,1360,0.097,0.407,1
2009,1361,0.029,0.3729,1
2009,1362,0,0.3234,1
2009,1363,0,0.2828,1
2009,1364,0,0.2485,1
2009,1365,0,0.2338,1
2009,1366,0,0.2389,1
2009,1367,0,0.2568,1
2009,1368,0,0.2757,1
2009,1369,0,0.3054,1
2009,1370,0,0.3619,1
2009,1371,0,0.3998,1
2009,1372,0,0.3826,1
2009,1373,0,0.3585,1
2009,1374,0,0.3537,1
2009,1375,0,0.3515,1
2009,1376,0.013,0.3257,1
2009,1377,0.064,0.2879,1
2009,1378,0.131,0.2781,1
2009,1379,0.196,0.2873,1
2009,1380,0.214,0.2924,1
2009,1381,0.195,0.2904,1
2009,1382,0.164,0.2895,1
2009,1383,0.121,0.2882,1
2009,1384,0.07,0.2816,1
2009,1385,0.024,0.274,1
2009,1386,0,0.2875,1
2009,1387,0,0.3023,1
2009,1388,0,0.3014,1
2009,1389,0,0.3024,1
2009,1390,0,0.2948,1
2009,1391,0,0.2843,1
2009,1392,0,0.2818,1
2009,1393,0,0.286,1
2009,1394,0,0.296,1
2009,1395,0,0.2968,1
2009,1396,0,0.281,1
2009,1397,0,0.2633,1
2009,1398,0,0.2459,1
2009,1399,0,0.2323,1
2009,1400,0.015,0.225,1
2009,1401,0.063,0.2061,1
2009,1402,0.128,0.1947,1
2009,1403,0.208,0.2032,1
2009,1404,0.27,0.22,1
2009,1405,0.3,0.2439,1
2009,1406,0.277,0.2592,1
2009,1407,0.214,0.2583,1
2009,1408,0.128,0.2343,1
2009,1409,0.039,0.2303,1
2009,1410,0,0.2531,1
2009,1411,0,0.2772,1
2009,1412,0,0.2924,1
2009,1413,0,0.3032,1
2009,1414,0,0.2968,1
2009,1415,0,0.2915,1
2009,1416,0,0.2799,1
2009,1417,0,0.2607,1
2009,1418,0,0.2413,1
2009,1419,0,0.2204,1
2009,1420,0,0.207,1
2009,1421,0,0.1929,1
2009,1422,0,0.1805,1
2009,1423,0,0.1758,1
2009,1424,0.008,0.1693,1
2009,1425,0.043,0.1578,1
2009,1426,0.104,0.1619,1
2009,1427,0.197,0.1821,1
2009,1428,0.261,0.2017,1
2009,1429,0.281,0.226,1
2009,1430,0.272,0.2478,1
2009,1431,0.225,0.2626,1
2009,1432,0.15,0.2475,1
2009,1433,0.057,0.2371,1
2009,1434,0.002,0.2594,1
2009,1435,0,0.276,1
2009,1436,0,0.2805,1
2009,1437,0,0.2777,1
2009,1438,0,0.2702,1
2009,1439,0,0.2613,1
2009,1440,0,0.2549,1
2009,1441,0,0.2411,1
2009,1442,0,0.2304,1
2009,1443,0,0.225,1
2009,1444,0,0.216,1
2009,1445,0,0.2051,1
2009,1446,0,0.2051,1
2009,1447,0,0.2094,1
2009,1448,0.01,0.2229,1
2009,1449,0.044,0.2521,1
2009,1450,0.093,0.3109,1
2009,1451,0.192,0.3643,1
2009,1452,0.295,0.4138,1
2009,1453,0.32,0.4633,1
2009,1454,0.276,0.5038,1
2009,1455,0.194,0.5459,1
2009,1456,0.1,0.5841,1
2009,1457,0.033,0.6098,1
2009,1458,0.001,0.6167,1
2009,1459,0,0.5989,1
2009,1460,0,0.5584,1
2009,1461,0,0.5301,1
2009,1462,0,0.4938,1
2009,1463,0,0.4524,1
2009,1464,0,0.4096,1
2009,1465,0,0.3766,1
2009,1466,0,0.3697,1
2009,1467,0,0.366,1
2009,1468,0,0.3522,1
2009,1469,0,0.3455,1
2009,1470,0,0.3505,1
2009,1471,0,0.3682,1
2009,1472,0.007,0.391,1
2009,1473,0.033,0.413,1
2009,1474,0.065,0.4532,1
2009,1475,0.101,0.5062,1
2009,1476,0.117,0.5477,1
2009,1477,0.116,0.5818,1
2009,1478,0.096,0.5824,1
2009,1479,0.068,0.5483,1
2009,1480,0.036,0.5056,1
2009,1481,0.011,0.4739,1
2009,1482,0,0.4397,1
2009,1483,0,0.4061,1
2009,1484,0,0.3783,1
2009,1485,0,0.3597,1
2009,1486,0,0.3539,1
2009,1487,0,0.3602,1
2009,1488,0,0.3716,1
2009,1489,0,0.3859,1
2009,1490,0,0.3798,1
2009,1491,0,0.3594,1
2009,1492,0,0.3445,1
2009,1493,0,0.3301,1
2009,1494,0,0.3046,1
2009,1495,0,0.2672,1
2009,1496,0.021,0.2245,1
2009,1497,0.09,0.178,1
2009,1498,0.182,0.1458,1
2009,1499,0.261,0.1175,1
2009,1500,0.301,0.0962,1
2009,1501,0.296,0.0851,1
2009,1502,0.263,0.0771,1
2009,1503,0.212,0.066,1
2009,1504,0.144,0.0565,1
2009,1505,0.06,0.0493,1
2009,1506,0.002,0.0482,1
2009,1507,0,0.0481,1
2009,1508,0,0.0475,1
2009,1509,0,0.0468,1
2009,1510,0,0.0396,1
2009,1511,0,0.0294,1
2009,1512,0,0.0234,1
2009,1513,0,0.0231,1
2009,1514,0,0.0309,1
2009,1515,0,0.0495,1
2009,1516,0,0.0738,1
2009,1517,0,0.097,1
2009,1518,0,0.1169,1
2009,1519,0,0.1332,1
2009,1520,0.064,0.1375,1
2009,1521,0.175,0.1192,1
2009,1522,0.283,0.1145,1
2009,1523,0.352,0.1335,1
2009,1524,0.38,0.1392,1
2009,1525,0.37,0.1458,1
2009,1526,0.329,0.155,1
2009,1527,0.268,0.1616,1
2009,1528,0.175,0.1515,1
2009,1529,0.075,0.1443,1
2009,1530,0.004,0.1553,1
2009,1531,0,0.1563,1
2009,1532,0,0.1542,1
2009,1533,0,0.1612,1
2009,1534,0,0.1718,1
2009,1535,0,0.1721,1
2009,1536,0,0.1693,1
2009,1537,0,0.172,1
2009,1538,0,0.169,1
2009,1539,0,0.1665,1
2009,1540,0,0.1669,1
2009,1541,0,0.1579,1
2009,1542,0,0.1479,1
2009,1543,0,0.1441,1
2009,1544,0.041,0.137,1
2009,1545,0.125,0.1221,1
2009,1546,0.229,0.1111,1
2009,1547,0.343,0.1255,1
2009,1548,0.399,0.1495,1
2009,1549,0.371,0.1755,1
2009,1550,0.314,0.2039,1
2009,1551,0.255,0.2348,1
2009,1552,0.173,0.2399,1
2009,1553,0.072,0.2397,1
2009,1554,0.004,0.2617,1
2009,1555,0,0.2844,1
2009,1556,0,0.2753,1
2009,1557,0,0.2727,1
2009,1558,0,0.2807,1
2009,1559,0,0.2784,1
2009,1560,0,0.2849,1
2009,1561,0,0.2951,1
2009,1562,0,0.3001,1
2009,1563,0,0.3095,1
2009,1564,0,0.3065,1
2009,1565,0,0.2973,1
2009,1566,0,0.2873,1
2009,1567,0,0.2719,1
2009,1568,0.012,0.2519,1
2009,1569,0.045,0.2479,1
2009,1570,0.093,0.2581,1
2009,1571,0.159,0.3081,1
2009,1572,0.2,0.3706,1
2009,1573,0.184,0.422,1
2009,1574,0.143,0.4675,1
2009,1575,0.098,0.5023,1
2009,1576,0.058,0.5182,1
2009,1577,0.019,0.5271,1
2009,1578,0.001,0.5394,1
2009,1579,0,0.5557,1
2009,1580,0,0.5989,1
2009,1581,0,0.6541,1
2009,1582,0,0.7158,1
2009,1583,0,0.7835,1
2009,1584,0,0.8208,1
2009,1585,0,0.8335,1
2009,1586,0,0.8414,1
2009,1587,0,0.8334,1
2009,1588,0,0.809,1
2009,1589,0,0.7716,1
2009,1590,0,0.7396,1
2009,1591,0.002,0.7148,1
2009,1592,0.067,0.7064,1
2009,1593,0.159,0.721,1
2009,1594,0.218,0.7468,1
2009,1595,0.245,0.7577,1
2009,1596,0.242,0.7618,1
2009,1597,0.216,0.7721,1
2009,1598,0.189,0.7917,1
2009,1599,0.157,0.8033,1
2009,1600,0.116,0.7805,1
2009,1601,0.055,0.7588,1
2009,1602,0.004,0.7424,1
2009,1603,0,0.7324,1
2009,1604,0,0.7344,1
2009,1605,0,0.7396,1
2009,1606,0,0.7472,1
2009,1607,0,0.748,1
2009,1608,0,0.7437,1
2009,1609,0,0.7459,1
2009,1610,0,0.7474,1
2009,1611,0,0.7392,1
2009,1612,0,0.7236,1
2009,1613,0,0.7069,1
2009,1614,0,0.6987,1
2009,1615,0.001,0.6927,1
2009,1616,0.054,0.687,1
2009,1617,0.157,0.6905,1
2009,1618,0.268,0.7288,1
2009,1619,0.372,0.7605,1
2009,1620,0.421,0.7765,1
2009,1621,0.416,0.7734,1
2009,1622,0.37,0.7593,1
2009,1623,0.282,0.7239,1
2009,1624,0.151,0.6516,1
2009,1625,0.053,0.5892,1
2009,1626,0.004,0.5373,1
2009,1627,0,0.4744,1
2009,1628,0,0.4162,1
2009,1629,0,0.3688,1
2009,1630,0,0.324,1
2009,1631,0,0.2832,1
2009,1632,0,0.2599,1
2009,1633,0,0.2448,1
2009,1634,0,0.2251,1
2009,1635,0,0.2042,1
2009,1636,0,0.1854,1
2009,1637,0,0.1754,1
2009,1638,0,0.1789,1
2009,1639,0,0.1908,1
2009,1640,0.051,0.1939,1
2009,1641,0.155,0.1837,1
2009,1642,0.27,0.1999,1
2009,1643,0.374,0.2299,1
2009,1644,0.433,0.2353,1
2009,1645,0.446,0.2346,1
2009,1646,0.423,0.238,1
2009,1647,0.356,0.2337,1
2009,1648,0.236,0.2166,1
2009,1649,0.108,0.1785,1
2009,1650,0.017,0.1627,1
2009,1651,0,0.1465,1
2009,1652,0,0.1199,1
2009,1653,0,0.0923,1
2009,1654,0,0.0683,1
2009,1655,0,0.0481,1
2009,1656,0,0.0353,1
2009,1657,0,0.033,1
2009,1658,0,0.042,1
2009,1659,0,0.0589,1
2009,1660,0,0.0806,1
2009,1661,0,0.1105,1
2009,1662,0,0.1543,1
2009,1663,0.002,0.1936,1
2009,1664,0.03,0.228,1
2009,1665,0.079,0.246,1
2009,1666,0.148,0.2543,1
2009,1667,0.223,0.2812,1
2009,1668,0.265,0.3195,1
2009,1669,0.257,0.3384,1
2009,1670,0.22,0.3437,1
2009,1671,0.166,0.3523,1
2009,1672,0.097,0.3741,1
2009,1673,0.041,0.4135,1
2009,1674,0.004,0.4787,1
2009,1675,0,0.5408,1
2009,1676,0,0.5661,1
2009,1677,0,0.5783,1
2009,1678,0,0.5596,1
2009,1679,0,0.5489,1
2009,1680,0,0.5511,1
2009,1681,0,0.5365,1
2009,1682,0,0.5173,1
2009,1683,0,0.5065,1
2009,1684,0,0.51,1
2009,1685,0,0.5235,1
2009,1686,0,0.5307,1
2009,1687,0,0.5427,1
2009,1688,0.034,0.5521,1
2009,1689,0.112,0.5756,1
2009,1690,0.224,0.6265,1
2009,1691,0.326,0.6698,1
2009,1692,0.376,0.6986,1
2009,1693,0.371,0.7108,1
2009,1694,0.327,0.7142,1
2009,1695,0.258,0.6965,1
2009,1696,0.174,0.6653,1
2009,1697,0.079,0.6165,1
2009,1698,0.012,0.5757,1
2009,1699,0,0.5283,1
2009,1700,0,0.456,1
2009,1701,0,0.3932,1
2009,1702,0,0.3524,1
2009,1703,0,0.3115,1
2009,1704,0,0.2734,1
2009,1705,0,0.235,1
2009,1706,0,0.2001,1
2009,1707,0,0.1688,1
2009,1708,0,0.1432,1
2009,1709,0,0.1194,1
2009,1710,0,0.1026,1
2009,1711,0,0.0954,1
2009,1712,0.02,0.0923,1
2009,1713,0.065,0.0881,1
2009,1714,0.129,0.1009,1
2009,1715,0.193,0.1482,1
2009,1716,0.213,0.1821,1
2009,1717,0.203,0.206,1
2009,1718,0.171,0.2258,1
2009,1719,0.131,0.2378,1
2009,1720,0.084,0.2434,1
2009,1721,0.038,0.2564,1
2009,1722,0.005,0.3076,1
2009,1723,0,0.3569,1
2009,1724,0,0.3988,1
2009,1725,0,0.441,1
2009,1726,0,0.4703,1
2009,1727,0,0.5034,1
2009,1728,0,0.5265,1
2009,1729,0,0.527,1
2009,1730,0,0.5174,1
2009,1731,0,0.5158,1
2009,1732,0,0.5385,1
2009,1733,0,0.5709,1
2009,1734,0,0.5889,1
2009,1735,0.002,0.6129,1
2009,1736,0.061,0.6343,1
2009,1737,0.171,0.6607,1
2009,1738,0.284,0.7178,1
2009,1739,0.362,0.7679,1
2009,1740,0.417,0.7983,1
2009,1741,0.435,0.8064,1
2009,1742,0.406,0.8036,1
2009,1743,0.346,0.7902,1
2009,1744,0.246,0.7684,1
2009,1745,0.116,0.7345,1
2009,1746,0.018,0.7007,1
2009,1747,0,0.6751,1
2009,1748,0,0.6421,1
2009,1749,0,0.5942,1
2009,1750,0,0.5434,1
2009,1751,0,0.4929,1
2009,1752,0,0.4452,1
2009,1753,0,0.4042,1
2009,1754,0,0.3513,1
2009,1755,0,0.3045,1
2009,1756,0,0.2736,1
2009,1757,0,0.2513,1
2009,1758,0,0.2315,1
2009,1759,0.003,0.2167,1
2009,1760,0.047,0.2079,1
2009,1761,0.175,0.2044,1
2009,1762,0.305,0.2097,1
2009,1763,0.38,0.233,1
2009,1764,0.416,0.2453,1
2009,1765,0.405,0.258,1
2009,1766,0.356,0.2672,1
2009,1767,0.276,0.2698,1
2009,1768,0.178,0.2685,1
2009,1769,0.081,0.2589,1
2009,1770,0.013,0.2541,1
2009,1771,0,0.2456,1
2009,1772,0,0.2364,1
2009,1773,0,0.2133,1
2009,1774,0,0.2022,1
2009,1775,0,0.2028,1
2009,1776,0,0.1995,1
2009,1777,0,0.1929,1
2009,1778,0,0.1818,1
2009,1779,0,0.1763,1
2009,1780,0,0.1684,1
2009,1781,0,0.1588,1
2009,1782,0,0.1475,1
2009,1783,0.006,0.1427,1
2009,1784,0.06,0.1378,1
2009,1785,0.145,0.1305,1
2009,1786,0.246,0.1642,1
2009,1787,0.328,0.2037,1
2009,1788,0.356,0.2296,1
2009,1789,0.347,0.2352,1
2009,1790,0.31,0.232,1
2009,1791,0.243,0.2184,1
2009,1792,0.161,0.1875,1
2009,1793,0.081,0.1477,1
2009,1794,0.016,0.1338,1
2009,1795,0,0.1306,1
2009,1796,0,0.1309,1
2009,1797,0,0.1334,1
2009,1798,0,0.1363,1
2009,1799,0,0.1366,1
2009,1800,0,0.1316,1
2009,1801,0,0.1235,1
2009,1802,0,0.1151,1
2009,1803,0,0.1084,1
2009,1804,0,0.1122,1
2009,1805,0,0.1203,1
2009,1806,0,0.127,1
2009,1807,0.004,0.1308,1
2009,1808,0.057,0.1246,1
2009,1809,0.158,0.1177,1
2009,1810,0.281,0.1374,1
2009,1811,0.384,0.1563,1
2009,1812,0.436,0.1559,1
2009,1813,0.435,0.1562,1
2009,1814,0.397,0.1608,1
2009,1815,0.322,0.1709,1
2009,1816,0.213,0.1825,1
2009,1817,0.104,0.1795,1
2009,1818,0.021,0.1892,1
2009,1819,0,0.2184,1
2009,1820,0,0.2352,1
2009,1821,0,0.2386,1
2009,1822,0,0.2404,1
2009,1823,0,0.2353,1
2009,1824,0,0.2234,1
2009,1825,0,0.2118,1
2009,1826,0,0.1991,1
2009,1827,0,0.1878,1
2009,1828,0,0.1675,1
2009,1829,0,0.1477,1
2009,1830,0,0.1327,1
2009,1831,0.007,0.1186,1
2009,1832,0.059,0.1017,1
2009,1833,0.16,0.0939,1
2009,1834,0.273,0.0862,1
2009,1835,0.367,0.0807,1
2009,1836,0.434,0.0762,1
2009,1837,0.475,0.0712,1
2009,1838,0.454,0.0672,1
2009,1839,0.386,0.0627,1
2009,1840,0.28,0.0512,1
