year,hour_of_year,PV,Wind
2009,876.0,0.181,0.3312
2009,877.0,0.198,0.3459
2009,878.0,0.179,0.3525
2009,879.0,0.129,0.3509
2009,880.0,0.06,0.3466
2009,881.0,0.006,0.3434
2009,882.0,0.0,0.3316
2009,883.0,0.0,0.3065
2009,884.0,0.0,0.3092
2009,885.0,0.0,0.309
2009,886.0,0.0,0.3124
2009,887.0,0.0,0.3134
2009,888.0,0.0,0.316
2009,889.0,0.0,0.3267
2009,890.0,0.0,0.3464
2009,891.0,0.0,0.3812
2009,892.0,0.0,0.4099
2009,893.0,0.0,0.4271
2009,894.0,0.0,0.4414
2009,895.0,0.0,0.4515
2009,896.0,0.001,0.4549
2009,897.0,0.041,0.454
2009,898.0,0.11,0.4497
2009,899.0,0.176,0.4687
2009,900.0,0.223,0.4798
2009,901.0,0.232,0.4887
2009,902.0,0.202,0.4599
2009,903.0,0.147,0.4304
2009,904.0,0.072,0.4214
2009,905.0,0.008,0.4151
2009,906.0,0.0,0.3822
2009,907.0,0.0,0.3293
2009,908.0,0.0,0.2926
2009,909.0,0.0,0.2664
2009,910.0,0.0,0.2326
2009,911.0,0.0,0.1961
2009,912.0,0.0,0.167
2009,913.0,0.0,0.1489
2009,914.0,0.0,0.1396
2009,915.0,0.0,0.131
2009,916.0,0.0,0.1223
2009,917.0,0.0,0.1124
2009,918.0,0.0,0.1017
2009,919.0,0.0,0.0934
2009,920.0,0.0,0.0858
2009,921.0,0.021,0.0779
2009,922.0,0.066,0.0724
2009,923.0,0.114,0.0689
2009,924.0,0.152,0.0686
2009,925.0,0.166,0.0716
2009,926.0,0.143,0.0744
2009,927.0,0.092,0.0736
2009,928.0,0.038,0.0768
2009,929.0,0.002,0.0925
2009,930.0,0.0,0.1094
2009,931.0,0.0,0.1147
2009,932.0,0.0,0.1124
2009,933.0,0.0,0.106
2009,934.0,0.0,0.098
2009,935.0,0.0,0.0912
2009,936.0,0.0,0.0832
2009,937.0,0.0,0.0776
2009,938.0,0.0,0.0757
2009,939.0,0.0,0.0707
2009,940.0,0.0,0.0655
2009,941.0,0.0,0.0605
2009,942.0,0.0,0.0548
2009,943.0,0.0,0.0474
2009,944.0,0.0,0.0418
2009,945.0,0.024,0.0402
2009,946.0,0.068,0.0422
2009,947.0,0.11,0.0442
2009,948.0,0.138,0.0484
2009,949.0,0.141,0.0555
2009,950.0,0.122,0.0662
2009,951.0,0.082,0.0817
2009,952.0,0.036,0.1035
2009,953.0,0.003,0.1349
2009,954.0,0.0,0.1662
2009,955.0,0.0,0.1865
2009,956.0,0.0,0.2041
2009,957.0,0.0,0.2289
2009,958.0,0.0,0.2485
2009,959.0,0.0,0.2676
2009,960.0,0.0,0.2866
2009,961.0,0.0,0.2987
2009,962.0,0.0,0.3087
2009,963.0,0.0,0.3087
2009,964.0,0.0,0.297
2009,965.0,0.0,0.28
2009,966.0,0.0,0.2565
2009,967.0,0.0,0.2327
2009,968.0,0.001,0.2108
2009,969.0,0.062,0.1904
2009,970.0,0.154,0.1675
2009,971.0,0.242,0.1534
2009,972.0,0.313,0.1524
2009,973.0,0.329,0.1539
2009,974.0,0.294,0.1508
2009,975.0,0.221,0.141
2009,976.0,0.115,0.1423
2009,977.0,0.016,0.1608
2009,978.0,0.0,0.1735
2009,979.0,0.0,0.1802
2009,980.0,0.0,0.1909
2009,981.0,0.0,0.2006
2009,982.0,0.0,0.2067
2009,983.0,0.0,0.2116
2009,984.0,0.0,0.2163
2009,985.0,0.0,0.2149
2009,986.0,0.0,0.2058
2009,987.0,0.0,0.2111
2009,988.0,0.0,0.2092
2009,989.0,0.0,0.2032
2009,990.0,0.0,0.2111
2009,991.0,0.0,0.2181
2009,992.0,0.001,0.2183
2009,993.0,0.057,0.2026
2009,994.0,0.138,0.1674
2009,995.0,0.211,0.1561
2009,996.0,0.262,0.1597
2009,997.0,0.28,0.1638
2009,998.0,0.263,0.1673
2009,999.0,0.21,0.1593
2009,1000.0,0.114,0.1639
2009,1001.0,0.018,0.1889
2009,1002.0,0.0,0.2102
2009,1003.0,0.0,0.2096
2009,1004.0,0.0,0.2021
2009,1005.0,0.0,0.1951
2009,1006.0,0.0,0.1715
2009,1007.0,0.0,0.1392
2009,1008.0,0.0,0.1189
2009,1009.0,0.0,0.1108
2009,1010.0,0.0,0.114
2009,1011.0,0.0,0.1294
2009,1012.0,0.0,0.1496
2009,1013.0,0.0,0.1548
2009,1014.0,0.0,0.1489
2009,1015.0,0.0,0.1512
2009,1016.0,0.004,0.1563
2009,1017.0,0.055,0.1673
2009,1018.0,0.104,0.1768
2009,1019.0,0.131,0.1989
2009,1020.0,0.141,0.2166
2009,1021.0,0.133,0.2197
2009,1022.0,0.111,0.2246
2009,1023.0,0.076,0.2391
2009,1024.0,0.036,0.2715
2009,1025.0,0.004,0.2992
2009,1026.0,0.0,0.3071
2009,1027.0,0.0,0.2874
2009,1028.0,0.0,0.25
2009,1029.0,0.0,0.2278
2009,1030.0,0.0,0.2065
2009,1031.0,0.0,0.1912
2009,1032.0,0.0,0.1791
2009,1033.0,0.0,0.1698
2009,1034.0,0.0,0.1583
2009,1035.0,0.0,0.1452
2009,1036.0,0.0,0.1304
2009,1037.0,0.0,0.1165
2009,1038.0,0.0,0.1051
2009,1039.0,0.0,0.0967
2009,1040.0,0.003,0.0907
2009,1041.0,0.066,0.0795
2009,1042.0,0.159,0.0642
2009,1043.0,0.262,0.0567
2009,1044.0,0.323,0.0521
2009,1045.0,0.327,0.048
2009,1046.0,0.283,0.0465
2009,1047.0,0.193,0.0449
2009,1048.0,0.091,0.0457
2009,1049.0,0.013,0.0504
2009,1050.0,0.0,0.057
2009,1051.0,0.0,0.0644
2009,1052.0,0.0,0.0713
2009,1053.0,0.0,0.077
2009,1054.0,0.0,0.0798
2009,1055.0,0.0,0.0816
2009,1056.0,0.0,0.0837
2009,1057.0,0.0,0.0868
2009,1058.0,0.0,0.0894
2009,1059.0,0.0,0.0925
2009,1060.0,0.0,0.097
2009,1061.0,0.0,0.1029
2009,1062.0,0.0,0.1085
2009,1063.0,0.0,0.1151
2009,1064.0,0.006,0.1226
2009,1065.0,0.059,0.1325
2009,1066.0,0.126,0.1307
2009,1067.0,0.192,0.1231
2009,1068.0,0.236,0.1231
2009,1069.0,0.238,0.1309
2009,1070.0,0.203,0.1366
2009,1071.0,0.139,0.1471
2009,1072.0,0.062,0.1719
2009,1073.0,0.009,0.2043
2009,1074.0,0.0,0.2271
2009,1075.0,0.0,0.248
2009,1076.0,0.0,0.2705
2009,1077.0,0.0,0.2766
2009,1078.0,0.0,0.2837
2009,1079.0,0.0,0.2736
2009,1080.0,0.0,0.2892
2009,1081.0,0.0,0.2891
2009,1082.0,0.0,0.278
2009,1083.0,0.0,0.2852
2009,1084.0,0.0,0.2759
2009,1085.0,0.0,0.2619
2009,1086.0,0.0,0.2541
2009,1087.0,0.0,0.2514
2009,1088.0,0.001,0.2499
2009,1089.0,0.02,0.2385
2009,1090.0,0.051,0.2289
2009,1091.0,0.092,0.2196
2009,1092.0,0.129,0.2119
2009,1093.0,0.145,0.2078
2009,1094.0,0.132,0.2123
2009,1095.0,0.095,0.2208
2009,1096.0,0.048,0.2332
2009,1097.0,0.008,0.2465
2009,1098.0,0.0,0.263
2009,1099.0,0.0,0.2829
2009,1100.0,0.0,0.3007
2009,1101.0,0.0,0.3041
2009,1102.0,0.0,0.3131
2009,1103.0,0.0,0.3136
2009,1104.0,0.0,0.3146
2009,1105.0,0.0,0.3182
2009,1106.0,0.0,0.3182
2009,1107.0,0.0,0.3243
2009,1108.0,0.0,0.3327
2009,1109.0,0.0,0.327
2009,1110.0,0.0,0.3269
2009,1111.0,0.0,0.335
2009,1112.0,0.001,0.3332
2009,1113.0,0.015,0.327
2009,1114.0,0.049,0.3222
2009,1115.0,0.101,0.3248
2009,1116.0,0.142,0.3516
2009,1117.0,0.159,0.3779
2009,1118.0,0.133,0.4075
2009,1119.0,0.091,0.4225
2009,1120.0,0.046,0.4286
2009,1121.0,0.009,0.43
2009,1122.0,0.0,0.4321
2009,1123.0,0.0,0.4303
2009,1124.0,0.0,0.4293
2009,1125.0,0.0,0.4156
2009,1126.0,0.0,0.397
2009,1127.0,0.0,0.3892
2009,1128.0,0.0,0.3916
2009,1129.0,0.0,0.3891
2009,1130.0,0.0,0.3809
2009,1131.0,0.0,0.375
2009,1132.0,0.0,0.3533
2009,1133.0,0.0,0.3287
2009,1134.0,0.0,0.3057
2009,1135.0,0.0,0.2832
2009,1136.0,0.002,0.2707
2009,1137.0,0.037,0.2443
2009,1138.0,0.081,0.2106
2009,1139.0,0.127,0.1902
2009,1140.0,0.166,0.1764
2009,1141.0,0.181,0.1661
2009,1142.0,0.163,0.1499
2009,1143.0,0.119,0.1247
2009,1144.0,0.062,0.1057
2009,1145.0,0.013,0.1054
2009,1146.0,0.0,0.1085
2009,1147.0,0.0,0.1079
2009,1148.0,0.0,0.1074
2009,1149.0,0.0,0.106
2009,1150.0,0.0,0.1048
2009,1151.0,0.0,0.1009
2009,1152.0,0.0,0.0945
2009,1153.0,0.0,0.0866
2009,1154.0,0.0,0.0789
2009,1155.0,0.0,0.0737
2009,1156.0,0.0,0.0707
2009,1157.0,0.0,0.0678
2009,1158.0,0.0,0.0655
2009,1159.0,0.0,0.0673
2009,1160.0,0.002,0.0694
2009,1161.0,0.03,0.0677
2009,1162.0,0.073,0.0594
2009,1163.0,0.122,0.0592
2009,1164.0,0.173,0.0752
2009,1165.0,0.197,0.0806
2009,1166.0,0.177,0.0783
2009,1167.0,0.135,0.0737
2009,1168.0,0.072,0.0668
2009,1169.0,0.017,0.0714
2009,1170.0,0.0,0.0811
2009,1171.0,0.0,0.0931
2009,1172.0,0.0,0.1049
2009,1173.0,0.0,0.1196
2009,1174.0,0.0,0.1352
2009,1175.0,0.0,0.1468
2009,1176.0,0.0,0.1562
2009,1177.0,0.0,0.1684
2009,1178.0,0.0,0.1778
2009,1179.0,0.0,0.1796
2009,1180.0,0.0,0.1763
2009,1181.0,0.0,0.1784
2009,1182.0,0.0,0.1793
2009,1183.0,0.0,0.1922
2009,1184.0,0.009,0.2004
2009,1185.0,0.064,0.2006
2009,1186.0,0.144,0.1925
2009,1187.0,0.225,0.2053
2009,1188.0,0.285,0.219
2009,1189.0,0.318,0.2225
2009,1190.0,0.289,0.2134
2009,1191.0,0.21,0.1905
2009,1192.0,0.104,0.1706
2009,1193.0,0.026,0.182
2009,1194.0,0.0,0.1886
2009,1195.0,0.0,0.1712
2009,1196.0,0.0,0.1505
2009,1197.0,0.0,0.1247
2009,1198.0,0.0,0.1075
2009,1199.0,0.0,0.1002
2009,1200.0,0.0,0.0967
2009,1201.0,0.0,0.0915
2009,1202.0,0.0,0.0743
2009,1203.0,0.0,0.0663
2009,1204.0,0.0,0.0658
2009,1205.0,0.0,0.0721
2009,1206.0,0.0,0.0837
2009,1207.0,0.0,0.0925
2009,1208.0,0.004,0.1072
2009,1209.0,0.035,0.1135
2009,1210.0,0.087,0.116
2009,1211.0,0.153,0.1431
2009,1212.0,0.19,0.1913
2009,1213.0,0.2,0.223
2009,1214.0,0.183,0.2359
2009,1215.0,0.136,0.2333
2009,1216.0,0.072,0.2345
2009,1217.0,0.016,0.2588
2009,1218.0,0.0,0.2855
2009,1219.0,0.0,0.3158
2009,1220.0,0.0,0.3358
2009,1221.0,0.0,0.3342
2009,1222.0,0.0,0.3282
2009,1223.0,0.0,0.3152
2009,1224.0,0.0,0.3157
2009,1225.0,0.0,0.3043
2009,1226.0,0.0,0.2976
2009,1227.0,0.0,0.281
2009,1228.0,0.0,0.2862
2009,1229.0,0.0,0.3005
2009,1230.0,0.0,0.3059
2009,1231.0,0.0,0.312
2009,1232.0,0.009,0.3263
2009,1233.0,0.05,0.3318
2009,1234.0,0.1,0.3508
2009,1235.0,0.183,0.3954
2009,1236.0,0.237,0.4643
2009,1237.0,0.267,0.5125
2009,1238.0,0.254,0.5267
2009,1239.0,0.205,0.5299
2009,1240.0,0.124,0.5333
2009,1241.0,0.033,0.5373
2009,1242.0,0.0,0.5466
2009,1243.0,0.0,0.5497
2009,1244.0,0.0,0.5533
2009,1245.0,0.0,0.5512
2009,1246.0,0.0,0.5589
2009,1247.0,0.0,0.5657
2009,1248.0,0.0,0.5562
2009,1249.0,0.0,0.5445
2009,1250.0,0.0,0.5322
2009,1251.0,0.0,0.5351
2009,1252.0,0.0,0.5307
2009,1253.0,0.0,0.5249
2009,1254.0,0.0,0.5072
2009,1255.0,0.0,0.496
2009,1256.0,0.013,0.4795
2009,1257.0,0.088,0.4344
2009,1258.0,0.184,0.4335
2009,1259.0,0.282,0.5021
2009,1260.0,0.339,0.532
2009,1261.0,0.315,0.5083
2009,1262.0,0.244,0.4618
2009,1263.0,0.154,0.4204
2009,1264.0,0.071,0.3652
2009,1265.0,0.019,0.3453
2009,1266.0,0.0,0.3563
2009,1267.0,0.0,0.3278
2009,1268.0,0.0,0.299
2009,1269.0,0.0,0.2734
2009,1270.0,0.0,0.2493
2009,1271.0,0.0,0.2386
2009,1272.0,0.0,0.2424
2009,1273.0,0.0,0.2488
2009,1274.0,0.0,0.2596
2009,1275.0,0.0,0.2753
2009,1276.0,0.0,0.2725
2009,1277.0,0.0,0.2696
2009,1278.0,0.0,0.2673
2009,1279.0,0.0,0.2617
2009,1280.0,0.007,0.2442
2009,1281.0,0.042,0.2272
2009,1282.0,0.086,0.2164
2009,1283.0,0.134,0.2219
2009,1284.0,0.157,0.2224
2009,1285.0,0.163,0.214
2009,1286.0,0.144,0.2007
2009,1287.0,0.116,0.1826
2009,1288.0,0.069,0.1638
2009,1289.0,0.019,0.1664
2009,1290.0,0.0,0.1817
2009,1291.0,0.0,0.1843
2009,1292.0,0.0,0.1806
2009,1293.0,0.0,0.1687
2009,1294.0,0.0,0.1623
2009,1295.0,0.0,0.1529
2009,1296.0,0.0,0.1433
2009,1297.0,0.0,0.1372
2009,1298.0,0.0,0.1291
2009,1299.0,0.0,0.1213
2009,1300.0,0.0,0.1082
2009,1301.0,0.0,0.0939
2009,1302.0,0.0,0.0793
2009,1303.0,0.0,0.0679
2009,1304.0,0.007,0.0602
2009,1305.0,0.048,0.0545
2009,1306.0,0.106,0.0532
2009,1307.0,0.171,0.064
2009,1308.0,0.193,0.0764
2009,1309.0,0.179,0.092
2009,1310.0,0.154,0.1043
2009,1311.0,0.108,0.1014
2009,1312.0,0.055,0.0901
2009,1313.0,0.016,0.0941
2009,1314.0,0.0,0.1183
2009,1315.0,0.0,0.1472
2009,1316.0,0.0,0.1716
2009,1317.0,0.0,0.1903
2009,1318.0,0.0,0.2014
2009,1319.0,0.0,0.2292
2009,1320.0,0.0,0.2405
2009,1321.0,0.0,0.2569
2009,1322.0,0.0,0.293
2009,1323.0,0.0,0.323
2009,1324.0,0.0,0.369
2009,1325.0,0.0,0.4282
2009,1326.0,0.0,0.4535
2009,1327.0,0.0,0.4601
2009,1328.0,0.008,0.464
2009,1329.0,0.061,0.4664
2009,1330.0,0.147,0.4919
2009,1331.0,0.24,0.5526
2009,1332.0,0.279,0.6007
2009,1333.0,0.287,0.6302
2009,1334.0,0.263,0.6412
2009,1335.0,0.201,0.6299
2009,1336.0,0.115,0.592
2009,1337.0,0.035,0.5892
2009,1338.0,0.0,0.6046
2009,1339.0,0.0,0.6159
2009,1340.0,0.0,0.6235
2009,1341.0,0.0,0.6303
2009,1342.0,0.0,0.6333
2009,1343.0,0.0,0.6291
2009,1344.0,0.0,0.6355
2009,1345.0,0.0,0.645
2009,1346.0,0.0,0.644
2009,1347.0,0.0,0.6374
2009,1348.0,0.0,0.6226
2009,1349.0,0.0,0.5969
2009,1350.0,0.0,0.5668
2009,1351.0,0.0,0.5505
2009,1352.0,0.005,0.5372
2009,1353.0,0.033,0.5231
2009,1354.0,0.08,0.5096
2009,1355.0,0.139,0.5108
2009,1356.0,0.198,0.5168
2009,1357.0,0.203,0.5112
2009,1358.0,0.184,0.4831
2009,1359.0,0.157,0.4533
2009,1360.0,0.097,0.407
2009,1361.0,0.029,0.3729
2009,1362.0,0.0,0.3234
2009,1363.0,0.0,0.2828
2009,1364.0,0.0,0.2485
2009,1365.0,0.0,0.2338
2009,1366.0,0.0,0.2389
2009,1367.0,0.0,0.2568
2009,1368.0,0.0,0.2757
2009,1369.0,0.0,0.3054
2009,1370.0,0.0,0.3619
2009,1371.0,0.0,0.3998
2009,1372.0,0.0,0.3826
2009,1373.0,0.0,0.3585
2009,1374.0,0.0,0.3537
2009,1375.0,0.0,0.3515
2009,1376.0,0.013,0.3257
2009,1377.0,0.064,0.2879
2009,1378.0,0.131,0.2781
2009,1379.0,0.196,0.2873
2009,1380.0,0.214,0.2924
2009,1381.0,0.195,0.2904
2009,1382.0,0.164,0.2895
2009,1383.0,0.121,0.2882
2009,1384.0,0.07,0.2816
2009,1385.0,0.024,0.274
2009,1386.0,0.0,0.2875
2009,1387.0,0.0,0.3023
2009,1388.0,0.0,0.3014
2009,1389.0,0.0,0.3024
2009,1390.0,0.0,0.2948
2009,1391.0,0.0,0.2843
2009,1392.0,0.0,0.2818
2009,1393.0,0.0,0.286
2009,1394.0,0.0,0.296
2009,1395.0,0.0,0.2968
2009,1396.0,0.0,0.281
2009,1397.0,0.0,0.2633
2009,1398.0,0.0,0.2459
2009,1399.0,0.0,0.2323
2009,1400.0,0.015,0.225
2009,1401.0,0.063,0.2061
2009,1402.0,0.128,0.1947
2009,1403.0,0.208,0.2032
2009,1404.0,0.27,0.22
2009,1405.0,0.3,0.2439
2009,1406.0,0.277,0.2592
2009,1407.0,0.214,0.2583
2009,1408.0,0.128,0.2343
2009,1409.0,0.039,0.2303
2009,1410.0,0.0,0.2531
2009,1411.0,0.0,0.2772
2009,1412.0,0.0,0.2924
2009,1413.0,0.0,0.3032
2009,1414.0,0.0,0.2968
2009,1415.0,0.0,0.2915
2009,1416.0,0.0,0.2799
2009,1417.0,0.0,0.2607
2009,1418.0,0.0,0.2413
2009,1419.0,0.0,0.2204
2009,1420.0,0.0,0.207
2009,1421.0,0.0,0.1929
2009,1422.0,0.0,0.1805
2009,1423.0,0.0,0.1758
2009,1424.0,0.008,0.1693
2009,1425.0,0.043,0.1578
2009,1426.0,0.104,0.1619
2009,1427.0,0.197,0.1821
2009,1428.0,0.261,0.2017
2009,1429.0,0.281,0.226
2009,1430.0,0.272,0.2478
2009,1431.0,0.225,0.2626
2009,1432.0,0.15,0.2475
2009,1433.0,0.057,0.2371
2009,1434.0,0.002,0.2594
2009,1435.0,0.0,0.276
2009,1436.0,0.0,0.2805
2009,1437.0,0.0,0.2777
2009,1438.0,0.0,0.2702
2009,1439.0,0.0,0.2613
2009,1440.0,0.0,0.2549
2009,1441.0,0.0,0.2411
2009,1442.0,0.0,0.2304
2009,1443.0,0.0,0.225
2009,1444.0,0.0,0.216
2009,1445.0,0.0,0.2051
2009,1446.0,0.0,0.2051
2009,1447.0,0.0,0.2094
2009,1448.0,0.01,0.2229
2009,1449.0,0.044,0.2521
2009,1450.0,0.093,0.3109
2009,1451.0,0.192,0.3643
2009,1452.0,0.295,0.4138
2009,1453.0,0.32,0.4633
2009,1454.0,0.276,0.5038
2009,1455.0,0.194,0.5459
2009,1456.0,0.1,0.5841
2009,1457.0,0.033,0.6098
2009,1458.0,0.001,0.6167
2009,1459.0,0.0,0.5989
2009,1460.0,0.0,0.5584
2009,1461.0,0.0,0.5301
2009,1462.0,0.0,0.4938
2009,1463.0,0.0,0.4524
2009,1464.0,0.0,0.4096
2009,1465.0,0.0,0.3766
2009,1466.0,0.0,0.3697
2009,1467.0,0.0,0.366
2009,1468.0,0.0,0.3522
2009,1469.0,0.0,0.3455
2009,1470.0,0.0,0.3505
2009,1471.0,0.0,0.3682
2009,1472.0,0.007,0.391
2009,1473.0,0.033,0.413
2009,1474.0,0.065,0.4532
2009,1475.0,0.101,0.5062
2009,1476.0,0.117,0.5477
2009,1477.0,0.116,0.5818
2009,1478.0,0.096,0.5824
2009,1479.0,0.068,0.5483
2009,1480.0,0.036,0.5056
2009,1481.0,0.011,0.4739
2009,1482.0,0.0,0.4397
2009,1483.0,0.0,0.4061
2009,1484.0,0.0,0.3783
2009,1485.0,0.0,0.3597
2009,1486.0,0.0,0.3539
2009,1487.0,0.0,0.3602
2009,1488.0,0.0,0.3716
2009,1489.0,0.0,0.3859
2009,1490.0,0.0,0.3798
2009,1491.0,0.0,0.3594
2009,1492.0,0.0,0.3445
2009,1493.0,0.0,0.3301
2009,1494.0,0.0,0.3046
2009,1495.0,0.0,0.2672
2009,1496.0,0.021,0.2245
2009,1497.0,0.09,0.178
2009,1498.0,0.182,0.1458
2009,1499.0,0.261,0.1175
2009,1500.0,0.301,0.0962
2009,1501.0,0.296,0.0851
2009,1502.0,0.263,0.0771
2009,1503.0,0.212,0.066
2009,1504.0,0.144,0.0565
2009,1505.0,0.06,0.0493
2009,1506.0,0.002,0.0482
2009,1507.0,0.0,0.0481
2009,1508.0,0.0,0.0475
2009,1509.0,0.0,0.0468
2009,1510.0,0.0,0.0396
2009,1511.0,0.0,0.0294
2009,1512.0,0.0,0.0234
2009,1513.0,0.0,0.0231
2009,1514.0,0.0,0.0309
2009,1515.0,0.0,0.0495
2009,1516.0,0.0,0.0738
2009,1517.0,0.0,0.097
2009,1518.0,0.0,0.1169
2009,1519.0,0.0,0.1332
2009,1520.0,0.064,0.1375
2009,1521.0,0.175,0.1192
2009,1522.0,0.283,0.1145
2009,1523.0,0.352,0.1335
2009,1524.0,0.38,0.1392
2009,1525.0,0.37,0.1458
2009,1526.0,0.329,0.155
2009,1527.0,0.268,0.1616
2009,1528.0,0.175,0.1515
2009,1529.0,0.075,0.1443
2009,1530.0,0.004,0.1553
2009,1531.0,0.0,0.1563
2009,1532.0,0.0,0.1542
2009,1533.0,0.0,0.1612
2009,1534.0,0.0,0.1718
2009,1535.0,0.0,0.1721
2009,1536.0,0.0,0.1693
2009,1537.0,0.0,0.172
2009,1538.0,0.0,0.169
2009,1539.0,0.0,0.1665
2009,1540.0,0.0,0.1669
2009,1541.0,0.0,0.1579
2009,1542.0,0.0,0.1479
2009,1543.0,0.0,0.1441
2009,1544.0,0.041,0.137
2009,1545.0,0.125,0.1221
2009,1546.0,0.229,0.1111
2009,1547.0,0.343,0.1255
2009,1548.0,0.399,0.1495
2009,1549.0,0.371,0.1755
2009,1550.0,0.314,0.2039
2009,1551.0,0.255,0.2348
2009,1552.0,0.173,0.2399
2009,1553.0,0.072,0.2397
2009,1554.0,0.004,0.2617
2009,1555.0,0.0,0.2844
2009,1556.0,0.0,0.2753
2009,1557.0,0.0,0.2727
2009,1558.0,0.0,0.2807
2009,1559.0,0.0,0.2784
2009,1560.0,0.0,0.2849
2009,1561.0,0.0,0.2951
2009,1562.0,0.0,0.3001
2009,1563.0,0.0,0.3095
2009,1564.0,0.0,0.3065
2009,1565.0,0.0,0.2973
2009,1566.0,0.0,0.2873
2009,1567.0,0.0,0.2719
2009,1568.0,0.012,0.2519
2009,1569.0,0.045,0.2479
2009,1570.0,0.093,0.2581
2009,1571.0,0.159,0.3081
2009,1572.0,0.2,0.3706
2009,1573.0,0.184,0.422
2009,1574.0,0.143,0.4675
2009,1575.0,0.098,0.5023
2009,1576.0,0.058,0.5182
2009,1577.0,0.019,0.5271
2009,1578.0,0.001,0.5394
2009,1579.0,0.0,0.5557
2009,1580.0,0.0,0.5989
2009,1581.0,0.0,0.6541
2009,1582.0,0.0,0.7158
2009,1583.0,0.0,0.7835
2009,1584.0,0.0,0.8208
2009,1585.0,0.0,0.8335
2009,1586.0,0.0,0.8414
2009,1587.0,0.0,0.8334
2009,1588.0,0.0,0.809
2009,1589.0,0.0,0.7716
2009,1590.0,0.0,0.7396
2009,1591.0,0.002,0.7148
2009,1592.0,0.067,0.7064
2009,1593.0,0.159,0.721
2009,1594.0,0.218,0.7468
2009,1595.0,0.245,0.7577
2009,1596.0,0.242,0.7618
2009,1597.0,0.216,0.7721
2009,1598.0,0.189,0.7917
2009,1599.0,0.157,0.8033
2009,1600.0,0.116,0.7805
2009,1601.0,0.055,0.7588
2009,1602.0,0.004,0.7424
2009,1603.0,0.0,0.7324
2009,1604.0,0.0,0.7344
2009,1605.0,0.0,0.7396
2009,1606.0,0.0,0.7472
2009,1607.0,0.0,0.748
2009,1608.0,0.0,0.7437
2009,1609.0,0.0,0.7459
2009,1610.0,0.0,0.7474
2009,1611.0,0.0,0.7392
2009,1612.0,0.0,0.7236
2009,1613.0,0.0,0.7069
2009,1614.0,0.0,0.6987
2009,1615.0,0.001,0.6927
2009,1616.0,0.054,0.687
2009,1617.0,0.157,0.6905
2009,1618.0,0.268,0.7288
2009,1619.0,0.372,0.7605
2009,1620.0,0.421,0.7765
2009,1621.0,0.416,0.7734
2009,1622.0,0.37,0.7593
2009,1623.0,0.282,0.7239
2009,1624.0,0.151,0.6516
2009,1625.0,0.053,0.5892
2009,1626.0,0.004,0.5373
2009,1627.0,0.0,0.4744
2009,1628.0,0.0,0.4162
2009,1629.0,0.0,0.3688
2009,1630.0,0.0,0.324
2009,1631.0,0.0,0.2832
2009,1632.0,0.0,0.2599
2009,1633.0,0.0,0.2448
2009,1634.0,0.0,0.2251
2009,1635.0,0.0,0.2042
2009,1636.0,0.0,0.1854
2009,1637.0,0.0,0.1754
2009,1638.0,0.0,0.1789
2009,1639.0,0.0,0.1908
2009,1640.0,0.051,0.1939
2009,1641.0,0.155,0.1837
2009,1642.0,0.27,0.1999
2009,1643.0,0.374,0.2299
2009,1644.0,0.433,0.2353
2009,1645.0,0.446,0.2346
2009,1646.0,0.423,0.238
2009,1647.0,0.356,0.2337
2009,1648.0,0.236,0.2166
2009,1649.0,0.108,0.1785
2009,1650.0,0.017,0.1627
2009,1651.0,0.0,0.1465
2009,1652.0,0.0,0.1199
2009,1653.0,0.0,0.0923
2009,1654.0,0.0,0.0683
2009,1655.0,0.0,0.0481
2009,1656.0,0.0,0.0353
2009,1657.0,0.0,0.033
2009,1658.0,0.0,0.042
2009,1659.0,0.0,0.0589
2009,1660.0,0.0,0.0806
2009,1661.0,0.0,0.1105
2009,1662.0,0.0,0.1543
2009,1663.0,0.002,0.1936
2009,1664.0,0.03,0.228
2009,1665.0,0.079,0.246
2009,1666.0,0.148,0.2543
2009,1667.0,0.223,0.2812
2009,1668.0,0.265,0.3195
2009,1669.0,0.257,0.3384
2009,1670.0,0.22,0.3437
2009,1671.0,0.166,0.3523
2009,1672.0,0.097,0.3741
2009,1673.0,0.041,0.4135
2009,1674.0,0.004,0.4787
2009,1675.0,0.0,0.5408
2009,1676.0,0.0,0.5661
2009,1677.0,0.0,0.5783
2009,1678.0,0.0,0.5596
2009,1679.0,0.0,0.5489
2009,1680.0,0.0,0.5511
2009,1681.0,0.0,0.5365
2009,1682.0,0.0,0.5173
2009,1683.0,0.0,0.5065
2009,1684.0,0.0,0.51
2009,1685.0,0.0,0.5235
2009,1686.0,0.0,0.5307
2009,1687.0,0.0,0.5427
2009,1688.0,0.034,0.5521
2009,1689.0,0.112,0.5756
2009,1690.0,0.224,0.6265
2009,1691.0,0.326,0.6698
2009,1692.0,0.376,0.6986
2009,1693.0,0.371,0.7108
2009,1694.0,0.327,0.7142
2009,1695.0,0.258,0.6965
2009,1696.0,0.174,0.6653
2009,1697.0,0.079,0.6165
2009,1698.0,0.012,0.5757
2009,1699.0,0.0,0.5283
2009,1700.0,0.0,0.456
2009,1701.0,0.0,0.3932
2009,1702.0,0.0,0.3524
2009,1703.0,0.0,0.3115
2009,1704.0,0.0,0.2734
2009,1705.0,0.0,0.235
2009,1706.0,0.0,0.2001
2009,1707.0,0.0,0.1688
2009,1708.0,0.0,0.1432
2009,1709.0,0.0,0.1194
