Storage,Time,Scenario,Dual_discharge,Dual_charge,Dual_energy,Dual_charge_b,Dual_discharge_b,Dual_energy_b,both_binding
BESS,332,30,0,0,0,0,0,0,0
BESS,332,4,0,0,0,0,0,0,0
BESS,332,7,0,0,0,0,0,0,0
BESS,332,8,0,0,0,0,0,0,0
BESS,333,11,0,0,0,0,0,0,0
BESS,333,12,0,0,0,0,0,0,0
BESS,333,13,0,0,0,0,0,0,0
BESS,333,19,0,0,0,0,0,0,0
BESS,333,1,0,0,0,0,0,0,0
BESS,333,22,0,0,0,0,0,0,0
BESS,333,23,0,0,0,0,0,0,0
BESS,333,24,0,0,0,0,0,1,0
BESS,333,26,0,0,0,0,0,0,0
BESS,333,27,0,0,0,0,0,0,0
BESS,333,29,0,0,0,0,0,0,0
BESS,333,30,0,0,0,0,0,0,0
BESS,333,4,0,0,0,0,0,0,0
BESS,333,7,0,0,0,0,0,0,0
BESS,333,8,0,0,0,0,0,0,0
BESS,334,11,0,0,0,0,0,0,0
BESS,334,12,0,0,0,0,0,0,0
BESS,334,13,0,0,0,1,0,0,0
BESS,334,19,0,0,0,0,0,0,0
BESS,334,1,0,0,0,0,0,0,0
BESS,334,22,0,0,0,0,0,0,0
BESS,334,23,0,0,0,0,0,1,0
BESS,334,24,0,0,0,0,0,0,0
BESS,334,26,0,0,0,0,0,0,0
BESS,334,27,0,0,0,0,0,0,0
BESS,334,29,0,0,0,0,0,1,0
BESS,334,30,0,0,0,1,0,0,0
BESS,334,4,0,0,0,0,0,0,0
BESS,334,7,0,0,0,0,0,0,0
BESS,334,8,0,0,0,0,0,0,0
BESS,335,11,0,0,0,0,0,0,0
BESS,335,12,0,0,0,0,0,0,0
BESS,335,13,0,0,0,0,0,0,0
BESS,335,19,0,0,0,0,0,0,0
BESS,335,1,0,0,0,0,0,0,0
BESS,335,22,0,0,0,0,0,0,0
BESS,335,23,0,0,0,0,0,0,0
BESS,335,24,0,0,0,0,0,0,0
BESS,335,26,0,0,0,0,0,0,0
BESS,335,27,-5.11E-08,-1.42E-06,-9.567810809,1,0,1,1
BESS,335,29,0,0,0,0,0,0,0
BESS,335,30,0,0,0,0,0,0,0
BESS,335,4,0,0,0,0,0,0,0
BESS,335,7,0,0,0,0,0,0,0
BESS,335,8,0,0,0,0,0,0,0
BESS,336,11,0,0,0,0,0,1,0
BESS,336,12,0,0,0,0,0,0,0
BESS,336,13,0,0,0,0,0,0,0
BESS,336,19,0,0,0,0,0,0,0
BESS,336,1,0,0,0,0,0,0,0
BESS,336,22,0,0,0,1,0,0,0
BESS,336,23,0,0,0,0,0,0,0
BESS,336,24,0,0,0,0,0,0,0
BESS,336,26,0,0,0,0,0,0,0
BESS,336,27,0,0,0,0,0,0,0
BESS,336,29,0,0,0,0,0,0,0
BESS,336,30,0,0,0,0,0,0,0
BESS,336,4,0,0,0,0,0,1,0
BESS,336,7,0,0,0,0,0,0,0
BESS,336,8,0,0,0,0,0,0,0
BESS,337,11,0,0,0,0,0,0,0
BESS,337,12,0,0,0,0,0,1,0
BESS,337,13,0,0,0,0,0,0,0
BESS,337,19,0,0,0,0,0,1,0
BESS,337,1,0,0,0,0,0,1,0
BESS,337,22,0,0,0,0,0,0,0
BESS,337,23,0,0,0,0,0,0,0
BESS,337,24,0,0,0,0,0,1,0
BESS,337,26,0,0,0,0,0,0,0
BESS,337,27,0,0,0,0,0,0,0
BESS,337,29,0,0,0,0,0,0,0
BESS,337,30,0,0,0,0,0,0,0
BESS,337,4,0,0,0,0,0,0,0
BESS,337,7,0,0,0,0,0,0,0
BESS,337,8,0,0,0,0,0,1,0
BESS,338,11,0,0,0,1,0,0,0
BESS,338,12,0,0,0,0,0,0,0
BESS,338,13,0,0,0,0,0,0,0
BESS,338,19,0,0,0,0,0,0,0
BESS,338,1,0,0,0,0,0,0,0
BESS,338,22,0,0,0,0,0,1,0
BESS,338,23,0,0,0,0,0,0,0
BESS,338,24,0,0,0,0,0,0,0
BESS,338,26,0,0,0,0,0,0,0
BESS,338,27,0,0,0,0,0,0,0
BESS,338,29,0,0,0,1,0,0,0
BESS,338,30,0,0,0,0,0,0,0
BESS,338,4,0,0,0,1,0,0,0
BESS,338,7,0,0,0,0,0,0,0
BESS,338,8,0,0,0,0,0,0,0
BESS,339,11,0,0,0,0,0,0,0
BESS,339,12,0,0,0,0,0,0,0
BESS,339,13,0,0,0,0,0,0,0
BESS,339,19,0,0,0,0,0,0,0
BESS,339,1,0,0,0,1,0,0,0
BESS,339,22,0,0,0,0,0,0,0
BESS,339,23,0,0,0,0,0,0,0
BESS,339,24,0,0,0,0,0,0,0
BESS,339,26,0,0,0,0,0,1,0
BESS,339,27,0,0,0,1,0,0,0
BESS,339,29,0,0,0,0,0,0,0
BESS,339,30,0,0,0,0,0,0,0
BESS,339,4,0,0,0,0,0,0,0
BESS,339,7,0,0,0,0,0,0,0
BESS,339,8,0,0,0,0,0,0,0
BESS,340,11,0,0,0,0,0,0,0
BESS,340,12,0,0,0,0,0,0,0
BESS,340,13,0,0,0,0,0,1,0
BESS,340,19,0,0,0,0,0,0,0
BESS,340,1,0,0,0,0,0,0,0
BESS,340,22,0,0,0,0,0,0,0
BESS,340,23,0,0,0,0,0,0,0
BESS,340,24,0,0,0,0,0,0,0
BESS,340,26,0,0,0,0,0,0,0
BESS,340,27,0,0,0,0,0,0,0
BESS,340,29,0,0,0,0,0,1,0
BESS,340,30,0,0,0,0,0,0,0
BESS,340,4,-4.92E-08,-91.49586886,-17.6528123,1,0,1,1
BESS,340,7,0,0,0,0,0,0,0
BESS,340,8,0,0,0,0,0,0,0
BESS,341,11,0,0,0,0,0,0,0
BESS,341,12,0,0,0,0,0,0,0
BESS,341,13,0,0,0,0,0,0,0
BESS,341,19,0,0,0,0,0,0,0
BESS,341,1,0,0,0,0,0,0,0
BESS,341,22,0,0,0,0,0,0,0
BESS,341,23,0,0,0,0,0,0,0
BESS,341,24,0,0,0,0,0,0,0
BESS,341,26,0,0,0,0,0,0,0
BESS,341,27,0,0,0,0,0,0,0
BESS,341,29,0,0,0,0,0,0,0
BESS,341,30,0,0,0,0,0,0,0
BESS,341,4,0,0,0,0,0,0,0
BESS,341,7,0,0,0,0,0,0,0
BESS,341,8,0,0,0,0,0,0,0
BESS,342,11,0,0,0,0,0,0,0
BESS,342,12,0,0,0,0,0,0,0
BESS,342,13,0,0,0,0,0,0,0
BESS,342,19,0,0,0,0,0,0,0
BESS,342,1,0,0,0,0,0,0,0
BESS,342,22,0,0,0,0,0,0,0
BESS,342,23,0,0,0,0,0,0,0
BESS,342,24,0,0,0,0,0,0,0
BESS,342,26,0,0,0,0,0,0,0
BESS,342,27,0,0,0,0,0,0,0
BESS,342,29,0,0,0,0,0,0,0
BESS,342,30,0,0,0,0,0,0,0
BESS,342,4,0,0,0,1,0,0,0
BESS,342,7,0,0,0,0,0,0,0
BESS,342,8,0,0,0,0,0,0,0
BESS,343,11,0,0,0,0,0,0,0
BESS,343,12,0,0,0,1,0,0,0
BESS,343,13,0,0,0,0,0,0,0
BESS,343,19,0,0,0,0,0,0,0
BESS,343,1,-5.01E-08,-1.86E-06,-28.7036896,1,0,1,1
BESS,343,22,0,0,0,0,0,0,0
BESS,343,23,0,0,0,0,0,0,0
BESS,343,24,0,0,0,0,0,0,0
BESS,343,26,0,0,0,0,0,0,0
BESS,343,27,0,0,0,0,0,0,0
BESS,343,29,0,0,0,0,0,0,0
BESS,343,30,0,0,0,0,0,0,0
BESS,343,4,0,0,0,0,0,0,0
BESS,343,7,0,0,0,0,0,0,0
BESS,343,8,0,0,0,0,0,1,0
BESS,344,11,0,0,0,0,0,0,0
BESS,344,12,0,0,0,0,0,0,0
BESS,344,13,0,0,0,0,0,0,0
BESS,344,19,0,0,0,0,0,0,0
BESS,344,1,0,0,0,0,0,0,0
BESS,344,22,0,0,0,1,0,0,0
BESS,344,23,0,0,0,0,0,0,0
BESS,344,24,0,0,0,0,0,0,0
BESS,344,26,0,0,0,0,0,0,0
BESS,344,27,0,0,0,0,0,0,0
BESS,344,29,0,0,0,0,0,1,0
BESS,344,30,0,0,0,0,0,1,0
BESS,344,4,0,0,0,0,0,0,0
BESS,344,7,0,0,0,0,0,0,0
BESS,344,8,0,0,0,0,0,0,0
BESS,345,11,0,0,0,0,0,0,0
BESS,345,12,0,0,0,0,0,1,0
BESS,345,13,0,0,0,0,0,0,0
BESS,345,19,0,0,0,0,0,0,0
BESS,345,1,0,0,0,0,0,0,0
BESS,345,22,0,0,0,0,0,0,0
BESS,345,23,0,0,0,0,0,0,0
BESS,345,24,-5.09E-08,-1.49E-06,-28.70372235,1,0,1,1
BESS,345,26,0,0,0,0,0,1,0
BESS,345,27,0,0,0,0,0,0,0
BESS,345,29,0,0,0,0,0,0,0
BESS,345,30,0,0,0,0,0,0,0
BESS,345,4,0,0,0,0,0,0,0
BESS,345,7,0,0,0,0,0,0,0
BESS,345,8,0,0,0,0,0,0,0
BESS,346,11,0,0,0,0,0,0,0
BESS,346,12,0,0,0,0,0,0,0
BESS,346,13,0,0,0,0,0,0,0
BESS,346,19,0,0,0,0,0,0,0
BESS,346,1,0,0,0,0,0,0,0
BESS,346,22,-4.98E-08,-1.51E-06,-28.70315967,1,0,1,1
BESS,346,23,0,0,0,0,0,0,0
BESS,346,24,0,0,0,0,0,0,0
BESS,346,26,0,0,0,0,0,0,0
BESS,346,27,0,0,0,0,0,0,0
BESS,346,29,-4.92E-08,-55.59822419,-21.98811136,1,0,1,1
BESS,346,30,0,0,0,0,0,1,0
BESS,346,4,0,0,0,0,0,0,0
BESS,346,7,0,0,0,0,0,0,0
BESS,346,8,0,0,0,0,0,0,0
BESS,347,11,0,0,0,0,0,0,0
BESS,347,12,0,0,0,0,0,0,0
BESS,347,13,0,0,0,0,0,0,0
BESS,347,19,0,0,0,0,0,0,0
BESS,347,1,0,0,0,0,0,0,0
BESS,347,22,0,0,0,0,0,0,0
BESS,347,23,0,0,0,0,0,0,0
BESS,347,24,-4.92E-08,-1.68E-06,-28.70294183,1,0,1,1
BESS,347,26,0,0,0,0,0,0,0
BESS,347,27,0,0,0,0,0,1,0
BESS,347,29,0,0,0,0,0,0,0
BESS,347,30,0,0,0,0,0,0,0
BESS,347,4,0,0,0,0,0,0,0
BESS,347,7,0,0,0,0,0,0,0
BESS,347,8,0,0,0,0,0,0,0
BESS,348,11,0,0,0,0,0,0,0
BESS,348,12,0,0,0,0,0,0,0
BESS,348,13,0,0,0,0,0,0,0
BESS,348,19,0,0,0,0,0,0,0
BESS,348,1,0,0,0,0,0,0,0
BESS,348,22,0,0,0,0,0,0,0
BESS,348,23,0,0,0,0,0,0,0
BESS,348,24,0,0,0,0,0,0,0
BESS,348,26,0,0,0,0,0,0,0
BESS,348,27,0,0,0,0,0,0,0
BESS,348,29,0,0,0,1,0,0,0
BESS,348,30,-4.92E-08,-1.70E-06,-8.840485416,1,0,1,1
BESS,348,4,0,0,0,0,0,0,0
BESS,348,7,0,0,0,0,0,0,0
BESS,348,8,0,0,0,0,0,0,0
BESS,349,11,0,0,0,0,0,0,0
BESS,349,12,0,0,0,0,0,0,0
BESS,349,13,0,0,0,0,0,0,0
BESS,349,19,0,0,0,0,0,0,0
BESS,349,1,0,0,0,0,0,0,0
BESS,349,22,0,0,0,0,0,0,0
BESS,349,23,0,0,0,0,0,0,0
BESS,349,24,0,0,0,1,0,0,0
BESS,349,26,0,0,0,0,0,0,0
BESS,349,27,0,0,0,0,0,0,0
BESS,349,29,0,0,0,0,0,0,0
BESS,349,30,0,0,0,0,0,0,0
BESS,349,4,0,0,0,0,0,0,0
BESS,349,7,0,0,0,0,0,1,0
BESS,349,8,0,0,0,0,0,0,0
BESS,350,11,0,0,0,0,0,0,0
BESS,350,12,0,0,0,0,0,0,0
BESS,350,13,0,0,0,0,1,0,0
BESS,350,19,0,0,0,0,0,0,0
BESS,350,1,0,0,0,0,0,0,0
BESS,350,22,0,0,0,0,0,0,0
BESS,350,23,0,0,0,0,0,1,0
BESS,350,24,0,0,0,0,0,0,0
BESS,350,26,0,0,0,0,0,0,0
BESS,350,27,0,0,0,0,0,0,0
BESS,350,29,0,0,0,0,0,0,0
BESS,350,30,0,0,0,1,0,0,0
BESS,350,4,0,0,0,0,0,0,0
BESS,350,7,0,0,0,0,0,0,0
BESS,350,8,0,0,0,0,0,0,0
BESS,351,11,0,0,0,0,0,0,0
BESS,351,12,0,0,0,0,0,0,0
BESS,351,13,0,0,0,0,0,1,0
BESS,351,19,0,0,0,0,0,0,0
BESS,351,1,0,0,0,0,0,0,0
BESS,351,22,0,0,0,0,0,0,0
BESS,351,23,0,0,0,0,0,0,0
BESS,351,24,0,0,0,0,0,0,0
BESS,351,26,0,0,0,0,0,1,0
BESS,351,27,-5.12E-08,-1.30E-06,-3.71E-06,1,0,1,1
BESS,351,29,0,0,0,0,0,0,0
BESS,351,30,0,0,0,0,0,0,0
BESS,351,4,0,0,0,0,0,0,0
BESS,351,7,0,0,0,0,0,0,0
BESS,351,8,0,0,0,1,0,0,0
BESS,352,11,0,0,0,0,0,0,0
BESS,352,12,0,0,0,0,0,0,0
BESS,352,13,0,0,0,0,0,0,0
BESS,352,19,0,0,0,0,0,0,0
BESS,352,1,0,0,0,0,0,1,0
BESS,352,22,0,0,0,0,0,0,0
BESS,352,23,0,0,0,0,0,0,0
BESS,352,24,0,0,0,0,0,0,0
BESS,352,26,0,0,0,0,0,0,0
BESS,352,27,0,0,0,0,0,0,0
BESS,352,29,0,0,0,0,0,0,0
BESS,352,30,0,0,0,0,0,0,0
BESS,352,4,0,0,0,0,0,0,0
BESS,352,7,0,0,0,0,0,0,0
BESS,352,8,0,0,0,0,0,0,0
BESS,353,11,0,0,0,0,0,0,0
BESS,353,12,0,0,0,0,0,0,0
BESS,353,13,0,0,0,0,0,1,0
BESS,353,19,0,0,0,0,0,0,0
BESS,353,1,0,0,0,0,0,0,0
BESS,353,22,0,0,0,0,0,0,0
BESS,353,23,0,0,0,0,0,0,0
BESS,353,24,0,0,0,1,0,0,0
BESS,353,26,0,0,0,0,0,0,0
BESS,353,27,0,0,0,0,0,0,0
BESS,353,29,0,0,0,0,0,0,0
BESS,353,30,0,0,0,0,0,0,0
BESS,353,4,0,0,0,0,0,0,0
BESS,353,7,0,0,0,0,0,0,0
BESS,353,8,-5.23E-08,-1.22E-06,-9.567659392,1,0,1,1
BESS,354,11,0,0,0,0,0,0,0
BESS,354,12,0,0,0,0,0,0,0
BESS,354,13,0,0,0,0,0,0,0
BESS,354,19,0,0,0,0,0,0,0
BESS,354,1,0,0,0,1,0,0,0
BESS,354,22,-5.08E-08,-1.43E-06,-1.15E-06,1,0,1,1
BESS,354,23,0,0,0,1,0,0,0
BESS,354,24,0,0,0,0,0,0,0
BESS,354,26,0,0,0,0,0,0,0
BESS,354,27,0,0,0,0,0,0,0
BESS,354,29,0,0,0,0,0,0,0
BESS,354,30,0,0,0,0,0,1,0
BESS,354,4,0,0,0,0,0,0,0
BESS,354,7,0,0,0,0,0,0,0
BESS,354,8,0,0,0,0,0,0,0
BESS,355,11,0,0,0,0,0,0,0
BESS,355,12,0,0,0,0,0,0,0
BESS,355,13,0,0,0,1,0,0,0
BESS,355,19,0,0,0,0,0,0,0
BESS,355,1,0,0,0,0,0,0,0
BESS,355,22,0,0,0,0,0,0,0
BESS,355,23,0,0,0,0,0,0,0
BESS,355,24,0,0,0,0,0,0,0
BESS,355,26,0,0,0,0,0,0,0
BESS,355,27,0,0,0,0,0,0,0
BESS,355,29,0,0,0,0,0,0,0
BESS,355,30,0,0,0,0,0,0,0
BESS,355,4,0,0,0,0,0,0,0
BESS,355,7,0,0,0,0,0,0,0
BESS,355,8,0,0,0,0,0,0,0
BESS,356,11,0,0,0,0,0,0,0
BESS,356,12,0,0,0,0,0,0,0
BESS,356,13,0,0,0,0,0,0,0
BESS,356,19,0,0,0,0,0,1,0
BESS,356,1,0,0,0,0,0,0,0
BESS,356,22,-5.00E-08,-1.18E-06,-28.70371806,1,0,1,1
BESS,356,23,0,0,0,0,0,0,0
BESS,356,24,0,0,0,0,0,0,0
BESS,356,26,0,0,0,0,0,0,0
BESS,356,27,0,0,0,0,0,0,0
BESS,356,29,0,0,0,1,0,0,0
BESS,356,30,0,0,0,0,0,0,0
BESS,356,4,0,0,0,0,0,0,0
BESS,356,7,0,0,0,0,0,0,0
BESS,356,8,0,0,0,0,0,0,0
BESS,357,11,0,0,0,0,0,0,0
BESS,357,12,0,0,0,0,0,0,0
BESS,357,13,0,0,0,0,0,0,0
BESS,357,19,0,0,0,0,0,0,0
BESS,357,1,0,0,0,0,0,0,0
BESS,357,22,0,0,0,0,0,0,0
BESS,357,23,0,0,0,0,0,0,0
BESS,357,24,0,0,0,1,0,0,0
BESS,357,26,0,0,0,0,0,0,0
BESS,357,27,0,0,0,1,0,0,0
BESS,357,29,0,0,0,0,0,0,0
BESS,357,30,0,0,0,0,0,0,0
BESS,357,4,0,0,0,0,0,0,0
BESS,357,7,0,0,0,1,0,0,0
BESS,357,8,0,0,0,0,0,0,0
BESS,358,11,0,0,0,0,0,0,0
BESS,358,12,0,0,0,0,0,0,0
BESS,358,13,0,0,0,0,0,0,0
BESS,358,19,0,0,0,0,0,0,0
BESS,358,1,0,0,0,0,0,0,0
BESS,358,22,0,0,0,0,0,0,0
BESS,358,23,0,0,0,0,0,0,0
BESS,358,24,0,0,0,0,0,0,0
BESS,358,26,0,0,0,0,0,0,0
BESS,358,27,0,0,0,0,0,0,0
BESS,358,29,0,0,0,1,0,0,0
BESS,358,30,0,0,0,0,0,0,0
BESS,358,4,0,0,0,0,0,0,0
BESS,358,7,0,0,0,0,0,0,0
BESS,358,8,0,0,0,0,0,0,0
BESS,359,11,0,0,0,0,0,0,0
BESS,359,12,0,0,0,0,0,0,0
BESS,359,13,0,0,0,0,0,0,0
BESS,359,19,0,0,0,0,0,0,0
BESS,359,1,0,0,0,0,0,0,0
BESS,359,22,0,0,0,0,0,0,0
BESS,359,23,0,0,0,0,0,0,0
BESS,359,24,0,0,0,1,0,0,0
BESS,359,26,0,0,0,0,0,0,0
BESS,359,27,0,0,0,0,0,0,0
BESS,359,29,0,0,0,0,0,0,0
BESS,359,30,0,0,0,0,0,0,0
BESS,359,4,0,0,0,0,0,0,0
BESS,359,7,0,0,0,0,0,1,0
BESS,359,8,0,0,0,0,0,0,0
BESS,360,11,0,0,0,0,0,0,0
BESS,360,12,0,0,0,0,0,0,0
BESS,360,13,0,0,0,0,0,0,0
BESS,360,19,0,0,0,0,0,0,0
BESS,360,1,0,0,0,0,0,0,0
BESS,360,22,0,0,0,1,0,0,0
BESS,360,23,0,0,0,0,0,0,0
BESS,360,24,0,0,0,0,0,0,0
BESS,360,26,0,0,0,0,0,0,0
BESS,360,27,0,0,0,0,0,0,0
BESS,360,29,0,0,0,0,0,0,0
BESS,360,30,0,0,0,0,0,0,0
BESS,360,4,0,0,0,0,0,0,0
BESS,360,7,0,0,0,0,0,0,0
BESS,360,8,0,0,0,0,0,0,0
BESS,361,11,0,0,0,0,0,0,0
BESS,361,12,0,0,0,0,0,1,0
BESS,361,13,0,0,0,0,0,0,0
BESS,361,19,0,0,0,0,1,0,0
BESS,361,1,0,0,0,0,0,1,0
BESS,361,22,0,0,0,0,0,0,0
BESS,361,23,0,0,0,0,0,0,0
BESS,361,24,0,0,0,0,0,0,0
BESS,361,26,0,0,0,0,0,1,0
BESS,361,27,0,0,0,0,0,0,0
BESS,361,29,0,0,0,0,0,0,0
BESS,361,30,0,0,0,0,0,0,0
BESS,361,4,0,0,0,0,0,0,0
BESS,361,7,0,0,0,0,0,0,0
BESS,361,8,0,0,0,1,0,0,0
BESS,362,11,0,0,0,1,0,0,0
BESS,362,12,0,0,0,0,0,0,0
BESS,362,13,0,0,0,0,0,1,0
BESS,362,19,0,0,0,0,0,0,0
BESS,362,1,0,0,0,0,0,0,0
BESS,362,22,0,0,0,0,0,0,0
BESS,362,23,0,0,0,0,0,0,0
BESS,362,24,0,0,0,0,0,0,0
BESS,362,26,0,0,0,0,0,0,0
BESS,362,27,0,0,0,0,0,0,0
BESS,362,29,0,0,0,0,0,0,0
BESS,362,30,0,0,0,0,0,0,0
BESS,362,4,0,0,0,0,0,0,0
BESS,362,7,0,0,0,0,0,0,0
BESS,362,8,0,0,0,0,0,0,0
BESS,363,11,0,0,0,0,0,0,0
BESS,363,12,0,0,0,0,0,0,0
BESS,363,13,0,0,0,0,0,0,0
BESS,363,19,0,0,0,0,0,0,0
BESS,363,1,0,0,0,0,0,0,0
BESS,363,22,0,0,0,0,0,0,0
BESS,363,23,0,0,0,0,0,0,0
BESS,363,24,0,0,0,0,0,0,0
BESS,363,26,0,0,0,0,0,0,0
BESS,363,27,0,0,0,0,0,0,0
BESS,363,29,0,0,0,0,0,0,0
BESS,363,30,0,0,0,0,0,0,0
BESS,363,4,0,0,0,0,0,0,0
BESS,363,7,0,0,0,0,0,0,0
BESS,363,8,-4.92E-08,-33.88732086,-5.884122163,1,0,1,1
BESS,364,11,0,0,0,0,0,0,0
BESS,364,12,0,0,0,0,0,0,0
BESS,364,13,0,0,0,0,0,0,0
BESS,364,19,0,0,0,0,0,0,0
BESS,364,1,0,0,0,0,0,0,0
BESS,364,22,0,0,0,0,0,1,0
BESS,364,23,-4.92E-08,-1.74E-06,-9.567608321,1,0,1,1
BESS,364,24,0,0,0,0,0,0,0
BESS,364,26,0,0,0,0,0,0,0
BESS,364,27,0,0,0,0,0,0,0
BESS,364,29,0,0,0,0,0,0,0
BESS,364,30,0,0,0,1,0,0,0
BESS,364,4,0,0,0,0,0,1,0
BESS,364,7,0,0,0,0,0,0,0
BESS,364,8,0,0,0,0,0,0,0
BESS,365,11,0,0,0,0,0,0,0
BESS,365,12,0,0,0,1,0,0,0
BESS,365,13,0,0,0,0,0,0,0
BESS,365,19,0,0,0,0,0,0,0
BESS,365,1,0,0,0,0,0,0,0
BESS,365,22,0,0,0,0,0,0,0
BESS,365,23,0,0,0,0,0,0,0
BESS,365,24,0,0,0,0,0,0,0
BESS,365,26,0,0,0,0,0,0,0
BESS,365,27,-5.10E-08,-1.54E-06,-6.795627699,1,0,1,1
BESS,365,29,0,0,0,0,0,0,0
BESS,365,30,0,0,0,0,0,0,0
BESS,365,4,0,0,0,0,0,0,0
BESS,365,7,0,0,0,0,0,1,0
BESS,365,8,0,0,0,0,0,0,0
BESS,366,11,0,0,0,0,0,0,0
BESS,366,12,0,0,0,0,0,0,0
BESS,366,13,-4.92E-08,-1.68E-06,-11.05051051,1,0,1,1
BESS,366,19,0,0,0,0,0,0,0
BESS,366,1,0,0,0,0,0,0,0
BESS,366,22,0,0,0,0,0,0,0
BESS,366,23,0,0,0,0,0,0,0
BESS,366,24,0,0,0,0,0,0,0
BESS,366,26,0,0,0,0,0,0,0
BESS,366,27,0,0,0,0,0,0,0
BESS,366,29,0,0,0,0,0,0,0
BESS,366,30,-4.92E-08,-1.68E-06,-28.70282937,1,0,1,1
BESS,366,4,-4.99E-08,-1.62E-06,-28.70354709,1,0,1,1
BESS,366,7,0,0,0,0,0,0,0
BESS,366,8,0,0,0,0,0,0,0
BESS,367,11,0,0,0,0,0,0,0
BESS,367,12,0,0,0,0,0,0,0
BESS,367,13,0,0,0,0,0,0,0
BESS,367,19,0,0,0,0,0,0,0
BESS,367,1,0,0,0,0,0,0,0
BESS,367,22,0,0,0,0,0,0,0
BESS,367,23,0,0,0,0,0,0,0
BESS,367,24,0,0,0,0,0,0,0
BESS,367,26,0,0,0,0,0,1,0
BESS,367,27,0,0,0,1,0,0,0
BESS,367,29,0,0,0,0,0,0,0
BESS,367,30,0,0,0,0,0,0,0
BESS,367,4,0,0,0,0,0,0,0
BESS,367,7,0,0,0,1,0,0,0
BESS,367,8,0,0,0,0,0,0,0
BESS,368,11,0,0,0,0,0,0,0
BESS,368,12,0,0,0,0,0,0,0
BESS,368,13,-4.92E-08,-101.663176,-17.65279997,1,0,1,1
BESS,368,19,0,0,0,0,0,0,0
BESS,368,1,0,0,0,0,0,0,0
BESS,368,22,0,0,0,0,0,0,0
BESS,368,23,0,0,0,0,0,0,0
BESS,368,24,0,0,0,0,0,0,0
BESS,368,26,0,0,0,0,0,0,0
BESS,368,27,0,0,0,0,0,0,0
BESS,368,29,0,0,0,0,0,0,0
BESS,368,30,0,0,0,0,0,0,0
BESS,368,4,0,0,0,0,0,0,0
BESS,368,7,0,0,0,0,0,0,0
BESS,368,8,0,0,0,0,0,0,0
BESS,369,11,0,0,0,0,0,0,0
BESS,369,12,0,0,0,0,0,0,0
BESS,369,13,0,0,0,0,0,0,0
BESS,369,19,0,0,0,0,0,0,0
BESS,369,1,0,0,0,0,0,0,0
BESS,369,22,0,0,0,0,0,0,0
BESS,369,23,0,0,0,0,0,0,0
BESS,369,24,0,0,0,0,0,0,0
BESS,369,26,0,0,0,1,0,0,0
BESS,369,27,-4.91E-08,-1.47E-05,-9.567586913,1,0,1,1
BESS,369,29,0,0,0,0,0,0,0
BESS,369,30,0,0,0,0,0,0,0
BESS,369,4,0,0,0,0,0,0,0
BESS,369,7,-4.92E-08,-3.807030115,-9.107881031,1,0,1,1
BESS,369,8,0,0,0,0,0,0,0
BESS,370,11,0,0,0,0,0,1,0
BESS,370,12,0,0,0,0,0,0,0
BESS,370,13,0,0,0,0,0,0,0
BESS,370,19,0,0,0,0,0,0,0
BESS,370,1,0,0,0,0,0,0,0
BESS,370,22,0,0,0,1,0,0,0
BESS,370,23,0,0,0,0,0,0,0
BESS,370,24,0,0,0,0,0,0,0
BESS,370,26,0,0,0,0,0,0,0
BESS,370,27,0,0,0,0,0,0,0
BESS,370,29,0,0,0,0,0,0,0
BESS,370,30,0,0,0,0,0,0,0
BESS,370,4,0,0,0,0,0,0,0
BESS,370,7,0,0,0,0,0,0,0
BESS,370,8,0,0,0,0,0,0,0
BESS,371,11,0,0,0,0,0,0,0
BESS,371,12,0,0,0,0,0,0,0
BESS,371,13,0,0,0,0,0,0,0
BESS,371,19,0,0,0,0,0,0,0
BESS,371,1,0,0,0,0,0,0,0
BESS,371,22,0,0,0,0,0,0,0
BESS,371,23,0,0,0,0,0,0,0
BESS,371,24,0,0,0,1,0,0,0
BESS,371,26,0,0,0,0,0,0,0
BESS,371,27,0,0,0,0,0,0,0
BESS,371,29,0,0,0,0,0,0,0
BESS,371,30,0,0,0,0,0,0,0
BESS,371,4,0,0,0,0,0,0,0
BESS,371,7,0,0,0,1,0,0,0
BESS,371,8,0,0,0,0,0,0,0
BESS,372,11,0,0,0,0,0,0,0
BESS,372,12,0,0,0,0,0,0,0
BESS,372,13,0,0,0,1,0,0,0
BESS,372,19,0,0,0,0,0,0,0
BESS,372,1,0,0,0,0,0,1,0
BESS,372,22,0,0,0,1,0,0,0
BESS,372,23,0,0,0,1,0,0,0
BESS,372,24,0,0,0,0,0,0,0
BESS,372,26,0,0,0,0,0,0,0
BESS,372,27,0,0,0,0,0,0,0
BESS,372,29,0,0,0,1,0,0,0
BESS,372,30,0,0,0,0,0,0,0
BESS,372,4,0,0,0,0,0,0,0
BESS,372,7,0,0,0,0,0,0,0
BESS,372,8,0,0,0,0,0,0,0
BESS,373,11,0,0,0,0,0,0,0
BESS,373,12,0,0,0,0,0,0,0
BESS,373,13,0,0,0,0,0,0,0
BESS,373,19,0,0,0,0,0,0,0
BESS,373,1,0,0,0,0,0,0,0
BESS,373,22,0,0,0,0,0,0,0
BESS,373,23,0,0,0,0,0,0,0
BESS,373,24,0,0,0,1,0,0,0
BESS,373,26,0,0,0,1,0,0,0
BESS,373,27,0,0,0,0,0,1,0
BESS,373,29,0,0,0,0,0,0,0
BESS,373,30,0,0,0,0,0,0,0
BESS,373,4,0,0,0,0,0,0,0
