Time,Scenario,dfix_RA,dflex_RA,dfix_RN,dflex_RN,diff_dfix,diff_dflex
629,17,79.27266312,8.804844709,79.27266312,8.797961338,0,0.006883371
629,18,73.3767057,8.14931313,73.3767057,8.1432529,0,0.00606023
629,19,76.92641271,8.423832932,76.92641271,8.422255216,0,0.001577716
629,1,57.94537932,6.437912834,57.94537932,6.436983561,0,0.000929273
629,20,63.25973127,7.026507222,63.25973127,7.022571261,0,0.003935961
629,21,51.51328857,5.640857573,51.51328857,5.639354882,0,0.001502691
629,22,58.12678233,6.451482167,58.12678233,6.447733893,0,0.003748274
629,23,51.35130693,5.364808857,51.35130693,5.364227164,0,0.000581693
629,24,73.85859009,8.087709765,73.85859009,8.086399106,0,0.001310658
629,25,71.69214915,5.538584785,71.69214915,5.538220626,0,0.000364159
629,26,78.93105111,8.64262043,78.93105111,8.640809886,0,0.001810544
629,27,52.14754953,5.709942636,52.14754953,5.708752231,0,0.001190405
629,28,74.02480146,8.221311535,74.02480146,8.215219799,0,0.006091735
629,29,78.87596886,8.757635374,78.87596886,8.754248549,0,0.003386824
629,2,72.56378961,8.062528724,72.56378961,8.062266975,0,0.000261749
629,30,67.74403743,7.418241065,67.74403743,7.416584703,0,0.001656362
629,3,75.28455369,8.358028096,75.28455369,8.354330091,0,0.003698006
629,4,80.74597257,8.971469942,80.74597257,8.97082788,0,0.000642062
629,5,77.02957026,8.558537028,77.02957026,8.557898619,0,0.000638408
629,6,70.65105075,7.850012927,70.65105075,7.849179475,0,0.000833452
629,7,57.42198612,6.380109599,57.42198612,6.379858084,0,0.000251515
629,8,64.55703015,7.069223481,64.55703015,7.068259646,0,0.000963835
629,9,60.30444276,6.603601716,60.30444276,6.602137642,0,0.001464074
630,10,66.55027608,7.391751042,66.55027608,7.387237385,0,0.004513658
630,11,70.33120812,7.612004199,70.33120812,7.611448064,0,0.000556135
630,12,75.07783836,8.22145953,75.07783836,8.219901573,0,0.001557957
630,13,57.00329577,6.242387389,57.00329577,6.241719664,0,0.000667724
630,14,72.87903747,7.98025103,72.87903747,7.978009659,0,0.002241371
630,15,56.16950535,6.150761503,56.16950535,6.149320629,0,0.001440874
630,16,57.48747255,6.294590838,57.48747255,6.293236956,0,0.001353882
630,17,61.94009286,6.782841732,61.94009286,6.781001454,0,0.001840278
630,18,62.87939919,6.885645507,62.87939919,6.884824698,0,0.000820809
630,19,63.52866261,6.957292641,63.52866261,6.956621442,0,0.000671199
630,1,81.94570911,9.104774342,81.94570911,9.104132789,0,0.000641553
630,20,71.32072473,7.809922124,71.32072473,7.808048203,0,0.001873921
630,21,74.94776514,8.20716344,74.94776514,8.205610825,0,0.001552615
630,22,81.73209483,9.074848155,81.73209483,9.071402929,0,0.003445227
630,23,74.49173946,8.270351461,74.49173946,8.266960949,0,0.003390512
630,24,50.90946408,5.565697563,50.90946408,5.564489484,0,0.001208079
630,25,52.29067437,5.80674754,52.29067437,5.801201898,0,0.005545642
630,26,60.51448458,6.626534766,60.51448458,6.625394481,0,0.001140285
630,27,76.62246399,8.390337201,76.62246399,8.388946498,0,0.001390703
630,28,60.72218379,6.736874949,60.72218379,6.735905662,0,0.000969287
630,29,57.94537932,6.431331659,57.94537932,6.427588503,0,0.003743155
630,2,62.37388431,6.930356107,62.37388431,6.930180382,0,0.000175724
630,30,48.8885553,5.428814856,48.8885553,5.423461409,0,0.005353448
630,3,52.94940921,5.877509627,52.94940921,5.87439704,0,0.003112586
630,4,58.6048275,6.511229836,58.6048275,6.510386031,0,0.000843805
630,5,54.49055058,6.054088946,54.49055058,6.053247389,0,0.000841557
630,6,50.89222089,5.654548266,50.89222089,5.653435519,0,0.001112747
630,7,64.73210319,7.191435105,64.73210319,7.189381812,0,0.002053293
630,8,59.7345993,6.541219977,59.7345993,6.540642532,0,0.000577445
630,9,76.14911529,8.338690885,76.14911529,8.336903162,0,0.001787723
631,10,58.03216209,6.354642706,58.03216209,6.352869124,0,0.001773582
631,11,63.36224595,7.037286515,63.36224595,7.032043354,0,0.005243162
631,12,53.86101687,5.672257759,53.86101687,5.671580603,0,0.000677157
631,13,61.87914315,6.775737473,61.87914315,6.774652913,0,0.00108456
631,14,59.98258953,6.568280214,59.98258953,6.566525061,0,0.001755153
631,15,71.96720562,7.880784572,71.96720562,7.879201212,0,0.00158336
631,16,79.96959792,8.756975828,79.96959792,8.755587198,0,0.001388631
631,17,80.50204332,8.941422304,80.50204332,8.93448578,0,0.006936524
631,18,74.37034692,8.143900038,74.37034692,8.142215404,0,0.001684634
631,19,55.38504969,6.064735064,55.38504969,6.063158194,0,0.00157687
631,1,61.32549285,6.813525264,61.32549285,6.812680386,0,0.000844878
631,20,54.60679062,5.979608778,54.60679062,5.978009345,0,0.001599433
631,21,51.49717776,5.639091442,51.49717776,5.637624221,0,0.001467221
631,22,59.95477881,6.565073243,59.95477881,6.56378377,0,0.001289473
631,23,54.69937299,5.989280889,54.69937299,5.988025023,0,0.001255866
631,24,68.90202648,7.651999386,68.90202648,7.649964169,0,0.002035217
631,25,62.05306635,6.795146021,62.05306635,6.794001354,0,0.001144667
631,26,65.48660073,7.171082305,65.48660073,7.170279684,0,0.000802622
631,27,53.90287623,5.902258317,53.90287623,5.901019758,0,0.001238559
631,28,77.63039982,8.621848318,77.63039982,8.615609693,0,0.006238625
631,29,81.94570911,9.09837601,81.94570911,9.094803716,0,0.003572293
631,2,77.05320129,8.555450456,77.05320129,8.552197983,0,0.003252473
631,30,65.66754771,7.190899078,65.66754771,7.189405377,0,0.001493701
631,3,62.30880261,6.922963174,62.30880261,6.922456813,0,0.000506361
631,4,77.00726331,8.55609557,77.00726331,8.555526649,0,0.000568921
631,5,74.46532671,8.273235162,74.46532671,8.271869498,0,0.001365664
631,6,67.93995573,7.548793013,67.93995573,7.548055795,0,0.000737218
631,7,66.38696748,7.36837781,66.38696748,7.364126402,0,0.004251408
631,8,77.21439156,8.455150771,77.21439156,8.453695022,0,0.001455749
631,9,63.56564334,6.960743661,63.56564334,6.959484469,0,0.001259193
632,10,56.26106613,6.160793121,56.26106613,6.15940325,0,0.001389871
632,11,67.54228668,7.396737958,67.54228668,7.395771907,0,0.000966051
632,12,73.52945352,8.165414457,73.52945352,8.157803507,0,0.00761095
632,13,49.80740427,5.453212301,49.80740427,5.452465518,0,0.000746783
632,14,80.50204332,8.94044566,80.50204332,8.934161125,0,0.006284535
632,15,52.22883888,5.719232182,52.22883888,5.71778507,0,0.001447112
632,16,57.19483314,6.262674923,57.19483314,6.261330218,0,0.001344704
632,17,61.8446907,6.772362864,61.8446907,6.770524869,0,0.001837996
632,18,60.03760608,6.574430744,60.03760608,6.573499108,0,0.000931636
632,19,77.05320129,8.437709537,77.05320129,8.436193296,0,0.001516241
632,1,81.79132608,9.087640393,81.79132608,9.087036158,0,0.000604235
632,20,78.29619147,8.573786128,78.29619147,8.572124231,0,0.001661897
632,21,72.43096689,7.931535252,72.43096689,7.929949313,0,0.00158594
632,22,77.33411478,8.468202594,77.33411478,8.466558619,0,0.001643975
632,23,62.30628423,6.822835392,62.30628423,6.822055612,0,0.00077978
632,24,53.38340433,5.925086493,53.38340433,5.921670116,0,0.003416378
632,25,76.49617068,8.376725439,76.49617068,8.375106389,0,0.00161905
632,26,57.32495433,6.204916848,57.32495433,6.203990455,0,0.000926393
632,27,72.6149322,7.951726152,72.6149322,7.950985306,0,0.000740846
632,28,64.31233167,7.142603714,64.31233167,7.137291683,0,0.005312031
632,29,61.32549285,6.715170571,61.32549285,6.713774151,0,0.00139642
632,2,55.45628163,6.154511261,55.45628163,6.150621941,0,0.00388932
632,30,48.26368431,5.285020209,48.26368431,5.28362129,0,0.001398918
632,3,47.81838051,5.304559624,47.81838051,5.299963487,0,0.004596137
632,4,61.71936723,6.852448991,61.71936723,6.849630334,0,0.002818657
632,5,77.96380266,8.662177889,77.96380266,8.66123704,0,0.000940849
632,6,50.37420249,5.593873593,50.37420249,5.588439505,0,0.005434088
632,7,52.63119576,5.847393853,52.63119576,5.846356452,0,0.001037401
632,8,55.80908595,5.61927674,55.80908595,5.618775295,0,0.000501445
632,9,78.25023945,8.568659356,78.25023945,8.566251737,0,0.002407619
633,10,68.45163084,7.495663852,68.45163084,7.493547065,0,0.002116787
633,11,52.94795436,5.797904015,52.94795436,5.796474769,0,0.001429246
633,12,80.93143197,8.862182638,80.93143197,8.859622287,0,0.00256035
633,13,76.88363733,8.418925977,76.88363733,8.417531616,0,0.00139436
633,14,61.8446907,6.77221699,61.8446907,6.770538759,0,0.00167823
633,15,73.92147966,8.09473288,73.92147966,8.093053506,0,0.001679374
633,16,82.62454167,9.04760543,82.62454167,9.046135355,0,0.001470075
633,17,78.51363723,8.597752798,78.51363723,8.595467184,0,0.002285614
633,18,50.44379319,5.52379292,50.44379319,5.522476977,0,0.001315943
633,19,55.45628163,6.072633067,55.45628163,6.071008663,0,0.001624405
633,1,58.65198579,6.516424857,58.65198579,6.515496004,0,0.000928853
633,20,58.03547931,6.35512317,58.03547931,6.353531961,0,0.001591208
633,21,50.6167056,5.620462427,50.6167056,5.614498403,0,0.005964024
633,22,52.51869963,5.750744369,52.51869963,5.749558437,0,0.001185933
633,23,67.73831838,7.519587272,67.73831838,7.515929253,0,0.003658019
633,24,71.57749437,7.947197787,71.57749437,7.944068039,0,0.003129747
633,25,52.87521429,5.79000782,52.87521429,5.788476882,0,0.001530938
633,26,81.78250662,9.077450235,81.78250662,9.072417031,0,0.005033204
633,27,63.06929847,6.906365638,63.06929847,6.90563913,0,0.000726509
633,28,69.58156185,7.619555231,69.58156185,7.618486742,0,0.001068489
633,29,82.38920904,9.147380639,82.38920904,9.143666371,0,0.003714268
633,2,77.40659349,8.600465659,77.40659349,8.599897191,0,0.000568468
633,30,71.23566834,7.800573267,71.23566834,7.798613534,0,0.001959733
633,3,69.79344084,7.748163294,69.79344084,7.744602204,0,0.00356109
633,4,63.39275136,7.043511686,63.39275136,7.043224452,0,0.000287234
633,5,53.80929702,5.978349404,53.80929702,5.977421201,0,0.000928203
633,6,54.82159659,6.091254844,54.82159659,6.090965026,0,0.000289818
633,7,76.16638683,8.46260534,76.16638683,8.461925747,0,0.000679594
633,8,75.28356441,8.358439173,75.28356441,8.354965956,0,0.003473217
633,9,55.44521181,6.071423645,55.44521181,6.069845627,0,0.001578018
634,10,55.15353072,6.126135232,55.15353072,6.122742301,0,0.003392931
634,11,64.37847411,7.049750508,64.37847411,7.048376826,0,0.001373682
634,12,64.19195397,7.029340025,64.19195397,7.02811544,0,0.001224585
634,13,53.81034417,5.892155101,53.81034417,5.89091955,0,0.001235552
634,14,80.24981274,1.980595591,80.24981274,1.980747739,0,-0.000152148
634,15,54.29078082,5.945017873,54.29078082,5.943470492,0,0.001547381
634,16,58.12678233,6.364765263,58.12678233,6.363409777,0,0.001355486
634,17,76.34083833,8.360025904,76.34083833,8.357782053,0,0.002243851
634,18,69.10977348,7.567809274,69.10977348,7.565978591,0,0.001830683
634,19,75.9155625,8.313060384,75.9155625,8.311005987,0,0.002054398
634,1,80.9766324,8.997119207,80.9766324,8.996515939,0,0.000603269
634,20,78.54480081,8.723350725,78.54480081,8.717084266,0,0.006266459
634,21,69.35238513,7.59443264,69.35238513,7.593007153,0,0.001425487
634,22,68.55388137,7.610971772,68.55388137,7.607706382,0,0.003265391
634,23,48.46718961,5.251706008,48.46718961,5.250928979,0,0.000777029
634,24,49.80004668,5.396287918,49.80004668,5.395120725,0,0.001167193
634,25,75.67634313,1.053896435,75.67634313,1.054187374,0,-0.000290939
634,26,83.96790561,9.320794507,83.96790561,9.31602218,0,0.004772327
634,27,67.25992599,7.365166954,67.25992599,7.364121454,0,0.0010455
634,28,71.93609703,7.990464067,71.93609703,7.986395237,0,0.00406883
634,29,62.15254965,6.805862339,62.15254965,6.804488753,0,0.001373585
634,2,56.98854117,6.331542349,56.98854117,6.330505262,0,0.001037086
634,30,79.76647089,8.734566171,79.76647089,8.731991425,0,0.002574746
634,3,51.24935565,5.688195991,51.24935565,5.684835374,0,0.003360617
634,4,63.96015132,7.10621935,63.96015132,7.105287016,0,0.000932335
634,5,75.66030162,8.406626305,75.66030162,8.40649458,0,0.000131725
634,6,70.66925298,7.848568592,70.66925298,7.842618271,0,0.005950321
634,7,55.37935323,6.152844245,55.37935323,6.152002244,0,0.000842001
634,8,53.50432536,5.858627089,53.50432536,5.857413396,0,0.001213693
634,9,64.8398394,7.100313653,64.8398394,7.099534402,0,0.00077925
635,10,66.64893885,7.402875227,66.64893885,7.398619864,0,0.004255362
635,11,55.36892412,6.06319068,55.36892412,6.061947086,0,0.001243594
635,12,76.26423582,8.351187434,76.26423582,8.348932931,0,0.002254503
635,13,77.56190244,8.611468261,77.56190244,8.607993626,0,0.003474635
635,14,61.23491919,6.705451141,61.23491919,6.703722685,0,0.001728455
635,15,80.76771756,8.844487617,80.76771756,8.842863879,0,0.001623738
635,16,82.40218074,9.149060426,82.40218074,9.145481476,0,0.00357895
635,17,71.58284658,7.950702028,71.58284658,7.944381483,0,0.006320544
635,18,54.00332649,5.996655257,54.00332649,5.990492653,0,0.006162604
635,19,79.32363327,8.686214193,79.32363327,8.683878071,0,0.002336121
635,1,58.15174536,6.460842436,58.15174536,6.459913264,0,0.000929172
635,20,68.17471254,7.465507101,68.17471254,7.464649364,0,0.000857737
635,21,56.61532089,6.199698653,56.61532089,6.199144875,0,0.000553778
635,22,53.07952419,5.890605314,53.07952419,5.887080407,0,0.003524907
635,23,67.19234958,7.234624204,67.19234958,7.233904136,0,0.000720069
635,24,64.00119429,7.008333455,64.00119429,7.00718306,0,0.001150396
635,25,52.74104589,5.775301345,52.74104589,5.773737554,0,0.001563791
635,26,58.92124239,6.451787897,58.92124239,6.450416308,0,0.001371589
635,27,83.51616789,9.14525644,83.51616789,9.143728321,0,0.001528119
635,28,57.66386823,6.314368583,57.66386823,6.312785829,0,0.001582754
635,29,81.44534502,8.918485559,81.44534502,8.916981369,0,0.00150419
635,2,78.51400821,8.723662843,78.51400821,8.723431358,0,0.000231485
635,30,63.58110066,6.962486345,63.58110066,6.961413331,0,0.001073014
635,3,75.77583705,8.419397906,75.77583705,8.419111722,0,0.000286185
635,4,77.09783472,8.559962599,77.09783472,8.556493976,0,0.003468623
635,5,56.01326661,6.223315927,56.01326661,6.222543675,0,0.000772252
635,6,64.27155015,7.139814627,64.27155015,7.1372288,0,0.002585826
635,7,76.18655034,8.458483375,76.18655034,8.45491,0,0.003573374
635,8,73.92899367,8.095392105,73.92899367,8.093977999,0,0.001414106
635,9,50.1972228,5.405490284,50.1972228,5.404801147,0,0.000689137
636,10,73.28091807,8.138669278,73.28091807,8.132616545,0,0.006052733
636,11,59.01234264,6.553673758,59.01234264,6.548315175,0,0.005358583
636,12,53.83633167,5.895228699,53.83633167,5.893660066,0,0.001568632
636,13,57.45880305,6.377560847,57.45880305,6.374039546,0,0.003521301
636,14,80.70291045,8.837376186,80.70291045,8.835755679,0,0.001620507
636,15,59.45285277,6.429647086,59.45285277,6.428591463,0,0.001055623
636,16,57.07553166,6.249714221,57.07553166,6.248410498,0,0.001303722
636,17,82.99535724,9.216687269,82.99535724,9.205906873,0,0.010780396
636,18,77.29457733,8.58463039,77.29457733,8.578623931,0,0.006006459
636,19,56.98854117,6.149068884,56.98854117,6.147914298,0,0.001154586
636,1,79.34102181,8.815365087,79.34102181,8.814725684,0,0.000639403
636,20,82.09695492,8.990037376,82.09695492,8.988165129,0,0.001872247
636,21,61.21174104,6.703011667,61.21174104,6.701532701,0,0.001478967
636,22,64.72008675,6.994356405,64.72008675,6.993787116,0,0.000569289
636,23,49.23833292,5.464250829,49.23833292,5.460820897,0,0.003429932
636,24,46.94216661,5.140023912,46.94216661,5.138989489,0,0.001034423
636,25,75.59933868,8.278494436,75.59933868,8.276822045,0,0.001672391
636,26,82.20374208,9.00145798,82.20374208,8.999945479,0,0.001512501
636,27,60.20807868,4.525330499,60.20807868,4.525015528,0,0.000314971
636,28,76.28272722,8.353327617,76.28272722,8.351688657,0,0.00163896
636,29,59.77803636,6.545645165,59.77803636,6.544283635,0,0.00136153
636,2,58.3661853,6.477658834,58.3661853,6.473668751,0,0.003990083
636,30,61.29055566,6.711604251,61.29055566,6.710281538,0,0.001322714
636,3,54.55450854,6.055782497,54.55450854,6.052445494,0,0.003337003
636,4,57.08353617,6.341930784,57.08353617,6.340560179,0,0.001370605
636,5,70.32841893,7.814129145,70.32841893,7.813815078,0,0.000314067
636,6,48.57268932,5.393262009,48.57268932,5.387091035,0,0.006170975
636,7,57.74016429,6.409260072,57.74016429,6.405875404,0,0.003384668
636,8,65.35281519,6.800066003,65.35281519,6.799701395,0,0.000364608
636,9,58.22172135,6.466041787,58.22172135,6.461691159,0,0.004350628
637,10,52.62136416,5.842718773,52.62136416,5.835910354,0,0.006808419
637,11,75.07783836,8.221621583,75.07783836,8.220052464,0,0.001569119
637,12,77.2162659,8.455714665,77.2162659,8.4540625,0,0.001652166
637,13,79.04090007,8.775698093,79.04090007,8.772195531,0,0.003502563
637,14,61.35140529,6.812544147,61.35140529,6.805647722,0,0.006896426
637,15,82.51681257,9.164649658,82.51681257,9.158222311,0,0.006427347
637,16,76.55201316,8.499217058,76.55201316,8.495777789,0,0.003439269
637,17,61.35140529,6.718340436,61.35140529,6.716434842,0,0.001905594
637,18,56.49347907,6.186215346,56.49347907,6.184608793,0,0.001606553
637,19,79.61171166,8.841934646,79.61171166,8.835626074,0,0.006308571
637,1,61.25877486,6.806409978,61.25877486,6.806137725,0,0.000272253
637,20,69.38306622,7.70576967,69.38306622,7.700764216,0,0.005005454
637,21,45.8486091,5.020521988,45.8486091,5.019226129,0,0.001295859
637,22,53.11488636,5.884658596,53.11488636,5.881430093,0,0.003228503
637,23,71.09415423,7.784541869,71.09415423,7.782799545,0,0.001742324
637,24,62.6453676,6.859410865,62.6453676,6.857905122,0,0.001505743
637,25,66.89739348,7.325651526,66.89739348,7.32488105,0,0.000770476
637,26,68.44908933,7.495467867,68.44908933,7.494521345,0,0.000946521
637,27,79.96959792,8.756976433,79.96959792,8.755600228,0,0.001376204
637,28,58.23767529,6.37722299,58.23767529,6.375569902,0,0.001653089
637,29,79.34102181,8.688037984,79.34102181,8.686558867,0,0.001479118
637,2,81.69340698,9.076760519,81.69340698,9.076156276,0,0.000604242
637,30,74.80719072,8.191608743,74.80719072,8.189296285,0,0.002312458
637,3,76.48211484,8.491980221,76.48211484,8.488741575,0,0.003238646
637,4,80.11975203,8.901670648,80.11975203,8.900622216,0,0.001048432
637,5,80.75701494,8.972405595,80.75701494,8.971221821,0,0.001183774
637,6,58.4969157,6.498225652,58.4969157,6.495758119,0,0.002467533
637,7,75.42840402,8.380812701,75.42840402,8.380568895,0,0.000243805
637,8,52.21557108,5.795733644,52.21557108,5.792462802,0,0.003270842
637,9,73.55544561,8.054703737,73.55544561,8.053225912,0,0.001477825
638,10,72.98724609,8.106130676,72.98724609,8.100298682,0,0.005831995
638,11,53.86101687,5.897843108,53.86101687,5.896295249,0,0.001547859
638,12,59.5045197,6.60661644,59.5045197,6.598207702,0,0.008408738
638,13,57.91148271,6.341243573,57.91148271,6.339924938,0,0.001318635
638,14,79.93629873,5.234559466,79.93629873,5.234332097,0,0.000227369
638,15,56.94970824,6.236198209,56.94970824,6.234578841,0,0.001619368
638,16,53.44475679,5.85218927,53.44475679,5.851025866,0,0.001163404
638,17,79.93629873,8.87869317,79.93629873,8.872013959,0,0.006679212
638,18,77.57579601,8.615892837,77.57579601,8.609872466,0,0.006020372
638,19,60.85896507,6.664295328,60.85896507,6.66263909,0,0.001656238
638,1,71.9225406,7.991041066,71.9225406,7.990315554,0,0.000725512
638,20,79.03184049,8.573381408,79.03184049,8.571798352,0,0.001583055
638,21,69.54795549,7.615838149,69.54795549,7.614410376,0,0.001427773
638,22,79.66599156,8.008371045,79.66599156,8.007800115,0,0.00057093
638,23,76.48613946,8.37512915,76.48613946,8.373248166,0,0.001880983
638,24,57.79583793,6.328939218,57.79583793,6.327800688,0,0.00113853
638,25,75.84501807,8.305308807,75.84501807,8.303129448,0,0.002179359
638,26,53.72708913,5.962885157,53.72708913,5.959278896,0,0.003606261
638,27,57.19483314,6.262673241,57.19483314,6.261331705,0,0.001341536
638,28,65.45440143,7.268804193,65.45440143,7.262341727,0,0.006462465
638,29,62.76774753,6.873324915,62.76774753,6.872544086,0,0.000780828
638,2,67.6542141,7.517042008,67.6542141,7.516827608,0,0.000214399
638,30,78.06901725,8.549656415,78.06901725,8.547177512,0,0.002478904
638,3,54.01702683,5.994791987,54.01702683,5.990934642,0,0.003857345
638,4,81.67425849,9.066092309,81.67425849,9.061383537,0,0.004708772
638,5,58.59276057,6.509889033,58.59276057,6.509045645,0,0.000843388
638,6,71.69385123,7.965892391,71.69385123,7.96515227,0,0.000740121
638,7,54.84629457,6.08726414,54.84629457,6.083609672,0,0.003654468
638,8,66.5340435,7.285594494,66.5340435,7.284282229,0,0.001312265
638,9,52.36729344,5.734375789,52.36729344,5.732846292,0,0.001529497
639,10,53.72687403,5.96574557,53.72687403,5.959265901,0,0.006479669
639,11,76.17301731,8.341444314,76.17301731,8.33979584,0,0.001648474
639,12,67.92297174,7.438025962,67.92297174,7.436435421,0,0.001590542
639,13,71.89131492,7.872375034,71.89131492,7.871445697,0,0.000929337
639,14,65.97961794,7.224941312,65.97961794,7.22381557,0,0.001125742
639,15,79.50936402,8.828377989,79.50936402,8.823016436,0,0.005361553
639,16,69.7009383,7.613983331,69.7009383,7.612706579,0,0.001276751
639,17,64.26586161,7.037622818,64.26586161,7.036307627,0,0.001315192
639,18,56.19163275,6.153184149,56.19163275,6.151585677,0,0.001598473
639,19,82.19284866,9.000516802,82.19284866,8.998807627,0,0.001709175
639,1,57.32495433,6.369021852,57.32495433,6.368178983,0,0.000842869
639,20,56.66602403,6.205185783,56.66604122,6.203627365,-1.71894E-05,0.001558418
639,21,50.05132011,5.480749481,50.05132011,5.479293498,0,0.001455983
639,22,58.77664389,6.524011633,58.77664389,6.52043721,0,0.003574423
639,23,51.22185732,5.684944465,51.22185732,5.681614621,0,0.003329844
639,24,73.86053067,8.087887124,73.86053067,8.086418806,0,0.001468318
639,25,55.74347496,6.1888802,55.74347496,6.18074606,0,0.008134141
639,26,75.5877681,8.277516843,75.5877681,8.276134126,0,0.001382717
639,27,81.68991381,8.945291364,81.68991381,8.943897933,0,0.001393431
639,28,64.05152427,7.112992109,64.05152427,7.106595514,0,0.006396595
639,29,62.80873164,6.9745014,62.80873164,6.972231881,0,0.002269519
639,2,59.90994495,6.656533386,59.90994495,6.656247397,0,0.000285989
639,30,52.1823573,5.793322611,52.1823573,5.785466571,0,0.00785604
639,3,77.55028146,8.61041921,77.55028146,8.607054341,0,0.003364869
639,4,55.73808099,6.192602505,55.73808099,6.191564845,0,0.00103766
639,5,73.2789783,8.141805155,73.2789783,8.141169724,0,0.000635431
639,6,51.38959626,5.709777283,51.38959626,5.708400931,0,0.001376352
639,7,77.2162659,8.573149859,77.2162659,8.569674101,0,0.003475758
639,8,55.48665051,6.076013996,55.48665051,6.07532236,0,0.000691636
639,9,72.68623659,7.959498806,72.68623659,7.95803128,0,0.001467526
640,10,73.00257093,7.994133779,73.00257093,7.992603103,0,0.001530675
640,11,64.19195397,7.129622617,64.19195397,7.124628257,0,0.00499436
640,12,63.90941616,6.998386069,63.90941616,6.997523374,0,0.000862695
640,13,77.50327707,8.486734944,77.50327707,8.485218298,0,0.001516646
640,14,63.53379684,6.957316673,63.53379684,6.956441967,0,0.000874707
640,15,55.18477944,0.487728263,55.18477944,0.488255232,0,-0.000526969
640,16,52.7543694,5.855299511,52.7543694,5.852281294,0,0.003018216
640,17,63.93337695,7.101941983,63.93337695,7.098153358,0,0.003788625
640,18,77.08175874,8.56089435,77.08175874,8.554683074,0,0.006211275
640,19,68.74124715,7.527515436,68.74124715,7.526242937,0,0.001272499
640,1,81.93492162,9.103612941,81.93492162,9.103041869,0,0.000571072
640,20,69.45131529,7.712973077,69.45131529,7.706599717,0,0.006373359
640,21,73.24368372,8.134534711,73.24368372,8.128482806,0,0.006051905
640,22,81.96761187,8.975718763,81.96761187,8.97426709,0,0.001451673
640,23,73.54380807,8.053163109,73.54380807,8.051700442,0,0.001462667
640,24,53.19033912,5.903950126,53.19033912,5.900698282,0,0.003251844
640,25,66.7235664,7.306417843,66.7235664,7.304331949,0,0.002085893
640,26,53.60207715,5.869287865,53.60207715,5.86805772,0,0.001230145
640,27,56.93381811,6.234063866,56.93381811,6.232729721,0,0.001334145
640,28,63.93818547,7.101142054,63.93818547,7.096001914,0,0.00514014
640,29,77.25053367,8.39331146,77.25053367,8.392569531,0,0.000741929
640,2,78.08598783,8.675953568,78.08598783,8.675384186,0,0.000569382
640,30,54.10453923,6.005745353,54.10453923,5.995905936,0,0.009839417
640,3,54.55203417,6.060875827,54.55203417,6.05994641,0,0.000929417
640,4,73.61169651,8.174994302,73.61169651,8.172738572,0,0.002255731
640,5,57.02648121,6.335813543,57.02648121,6.334884862,0,0.000928681
640,6,72.59103405,8.065579344,72.59103405,8.064838542,0,0.000740802
640,7,57.13207479,6.341392748,57.13207479,6.337865311,0,0.003527437
640,8,72.39341538,5.406161292,72.39341538,5.405878255,0,0.000283038
640,9,52.62136416,5.711587303,52.62136416,5.710213015,0,0.001374288
641,10,54.54991512,5.973403832,54.54991512,5.971850646,0,0.001553186
641,11,76.26423582,8.468764808,76.26423582,8.459786985,0,0.008977823
641,12,55.85336442,6.116358988,55.85336442,6.115545468,0,0.00081352
641,13,55.81594323,6.195200165,55.81594323,6.191716607,0,0.003483558
641,14,57.35509956,6.280381538,57.35509956,6.278671765,0,0.001709773
641,15,81.20066337,8.891872188,81.20066337,8.890172641,0,0.001699548
641,16,64.22632272,7.032947857,64.22632272,7.031949225,0,0.000998632
641,17,80.6495931,8.831682072,80.6495931,8.829948473,0,0.001733599
641,18,62.37967005,6.830870625,62.37967005,6.829427964,0,0.001442661
641,19,79.81881048,8.740430937,79.81881048,8.73797859,0,0.002452347
641,1,57.94415325,6.437720988,57.94415325,6.436683729,0,0.001037259
641,20,55.68237783,6.097465246,55.68237783,6.0961354,0,0.001329846
641,21,53.95217778,5.907952516,53.95217778,5.906462323,0,0.001490193
641,22,56.15802981,6.149188842,56.15802981,6.14788863,0,0.001300211
641,23,55.62058068,6.090452443,55.62058068,6.089217484,0,0.001234958
641,24,73.18173798,8.125193186,73.18173798,8.121926027,0,0.003267159
641,25,69.3129717,7.59016975,69.3129717,7.589581234,0,0.000588516
641,26,64.40024457,7.052148494,64.40024457,7.051486417,0,0.000662077
641,27,82.40218074,9.023243246,82.40218074,9.021728118,0,0.001515128
641,28,62.6538492,6.958375958,62.6538492,6.953131788,0,0.00524417
641,29,70.14627954,7.68128267,70.14627954,7.680443591,0,0.000839079
641,2,57.91504212,6.434486814,57.91504212,6.433450015,0,0.001036799
641,30,76.78885023,8.408739406,76.78885023,8.407020164,0,0.001719242
641,3,79.8087717,8.861271261,79.8087717,8.857857165,0,0.003414095
641,4,83.2848021,9.253173469,83.2848021,9.251803916,0,0.001369554
641,5,70.61252868,7.845747247,70.61252868,7.845540192,0,0.000207055
641,6,49.96899648,5.548126465,49.96899648,5.541484435,0,0.00664203
641,7,74.56728717,8.279327259,74.56728717,8.276129601,0,0.003197658
641,8,48.37324779,5.297158925,48.37324779,5.296091159,0,0.001067766
641,9,72.98724609,8.106166017,72.98724609,8.1003284,0,0.005837617
642,10,74.51713611,8.275999031,74.51713611,8.269895089,0,0.006103942
642,11,66.03304977,7.231156441,66.03304977,7.230329151,0,0.00082729
642,12,68.75066997,7.528442912,68.75066997,7.527924587,0,0.000518325
642,13,63.33880995,6.938293119,63.33880995,6.937653369,0,0.00063975
