T,O,price_model,price
533,12,0.008655824,0.008655824
533,13,130.0258229,130.0258229
533,14,130.0122351,130.0122351
533,15,0.005599203,0.005599203
533,16,0.043225269,0.043225269
533,17,0.148145398,0.148145398
533,18,130.0025308,130.0025308
533,19,361.7377974,361.7377974
533,1,0.056430905,-0.056430905
533,20,129.8726393,129.8726393
533,21,130.005674,130.005674
533,22,0.107112246,0.107112246
533,23,0.022383028,0.022383028
533,24,0.081807895,0.081807895
533,25,0.057726809,0.057726809
533,26,0.029812651,0.029812651
533,27,129.8974352,129.8974352
533,28,0.013552266,0.013552266
533,29,129.6716809,129.6716809
533,2,1.156155993,-1.156155993
533,30,129.8673862,129.8673862
533,3,130.0138037,-130.0138037
533,4,129.7910197,-129.7910197
533,5,130.004015,-130.004015
533,6,130.0177579,-130.0177579
533,7,238.0539864,-238.0539864
533,8,129.9544467,129.9544467
533,9,0.149071411,0.149071411
534,10,129.9980592,129.9980592
534,11,129.9473588,129.9473588
534,12,0.021915452,0.021915452
534,13,129.9771906,129.9771906
534,14,129.9619519,129.9619519
534,15,0.005923143,0.005923143
534,16,0.018954789,0.018954789
534,17,130.0045139,130.0045139
534,18,0.064144215,0.064144215
534,19,3.591657158,3.591657158
534,1,0.301494681,-0.301494681
534,20,130.0012909,130.0012909
534,21,129.9980728,129.9980728
534,22,0.059191202,0.059191202
534,23,129.9886074,129.9886074
534,24,130.0112497,130.0112497
534,25,129.989006,129.989006
534,26,0.215327835,0.215327835
534,27,0.703918755,0.703918755
534,28,0.016286971,0.016286971
534,29,129.8960918,129.8960918
534,2,0.016036198,-0.016036198
534,30,129.8351882,129.8351882
534,3,130.0007114,-130.0007114
534,4,0.055704957,-0.055704957
534,5,129.8377947,-129.8377947
534,6,129.9994485,-129.9994485
534,7,0.343814951,-0.343814951
534,8,130.0063601,130.0063601
534,9,0.016429339,0.016429339
535,10,129.9287049,129.9287049
535,11,131.0458029,131.0458029
535,12,0.014250431,0.014250431
535,13,130.001555,130.001555
535,14,130.0089851,130.0089851
535,15,0.009799657,0.009799657
535,16,0.059293453,0.059293453
535,17,129.9083721,129.9083721
535,18,129.9947724,129.9947724
535,19,0.013066362,0.013066362
535,1,129.9043253,-129.9043253
535,20,129.9982506,129.9982506
535,21,130.0021879,130.0021879
535,22,0.015020491,0.015020491
535,23,0.043658841,0.043658841
535,24,129.9549204,129.9549204
535,25,0.21780143,0.21780143
535,26,0.301963846,0.301963846
535,27,186.524579,186.524579
535,28,0.010789142,0.010789142
535,29,130.0061063,130.0061063
535,2,0.014462021,-0.014462021
535,30,130.1317106,130.1317106
535,3,130.0034959,-130.0034959
535,4,0.054200411,-0.054200411
535,5,129.9976601,-129.9976601
535,6,129.9611256,-129.9611256
535,7,0.007215509,-0.007215509
535,8,129.9062197,129.9062197
535,9,129.981818,129.981818
536,10,0.00275471,0.00275471
536,11,0.148559438,0.148559438
536,12,0.01840706,0.01840706
536,13,129.9944386,129.9944386
536,14,0.057056561,0.057056561
536,15,0.008469506,0.008469506
536,16,21.63376287,21.63376287
536,17,130.0073698,130.0073698
536,18,129.9731487,129.9731487
536,19,0.001739215,0.001739215
536,1,130.031581,-130.031581
536,20,129.7093467,129.7093467
536,21,129.9919599,129.9919599
536,22,0.009477532,0.009477532
536,23,0.036102945,0.036102945
536,24,130.012513,130.012513
536,25,130.0006302,130.0006302
536,26,130.1466379,130.1466379
536,27,130.0006983,130.0006983
536,28,0.008080036,0.008080036
536,29,0.184196875,0.184196875
536,2,129.7483575,-129.7483575
536,30,129.8799302,129.8799302
536,3,129.9907514,-129.9907514
536,4,0.142995872,-0.142995872
536,5,0.054586606,-0.054586606
536,6,0.005613421,-0.005613421
536,7,0.012125437,-0.012125437
536,8,130.0149684,130.0149684
536,9,129.9977024,129.9977024
537,10,0.010230015,0.010230015
537,11,0.13627798,0.13627798
537,12,0.163453784,0.163453784
537,13,129.9907195,129.9907195
537,14,0.015682912,0.015682912
537,15,0.004999304,0.004999304
537,16,0.124976293,0.124976293
537,17,16.56983273,16.56983273
537,18,130.0007272,130.0007272
537,19,0.009274184,0.009274184
537,1,129.9526069,-129.9526069
537,20,0.002677098,0.002677098
537,21,129.9987826,129.9987826
537,22,0.018196846,0.018196846
537,23,0.073691486,0.073691486
537,24,129.9251321,129.9251321
537,25,130.0010472,130.0010472
537,26,129.952031,129.952031
537,27,130.012066,130.012066
537,28,0.004975737,0.004975737
537,29,130.0046087,130.0046087
537,2,129.9981715,-129.9981715
537,30,0.14459064,0.14459064
537,3,130.0040246,-130.0040246
537,4,129.9476609,-129.9476609
537,5,129.9888506,-129.9888506
537,6,0.003092197,-0.003092197
537,7,0.014772357,-0.014772357
537,8,129.9778675,129.9778675
537,9,0.041993109,0.041993109
538,10,0.009560237,0.009560237
538,11,0.042994966,0.042994966
538,12,0.107065564,0.107065564
538,13,129.9838821,129.9838821
538,14,0.027498977,0.027498977
538,15,0.013001331,0.013001331
538,16,73.34609988,73.34609988
538,17,129.9882957,129.9882957
538,18,130.0089461,130.0089461
538,19,0.01326852,0.01326852
538,1,129.990768,-129.990768
538,20,0.006064567,0.006064567
538,21,129.9798856,129.9798856
538,22,0.016786863,0.016786863
538,23,0.081162786,0.081162786
538,24,129.999028,129.999028
538,25,129.9843609,129.9843609
538,26,130.0097441,130.0097441
538,27,129.645032,129.645032
538,28,0.103377417,0.103377417
538,29,130.0061018,130.0061018
538,2,129.6136017,-129.6136017
538,30,129.9662644,129.9662644
538,3,130.0057497,-130.0057497
538,4,129.826014,-129.826014
538,5,129.973673,-129.973673
538,6,0.012346696,-0.012346696
538,7,0.02682557,-0.02682557
538,8,130.0220994,130.0220994
538,9,0.011215632,0.011215632
539,10,0.003469684,0.003469684
539,11,0.013809209,0.013809209
539,12,0.035526837,0.035526837
539,13,130.0116078,130.0116078
539,14,0.014036012,0.014036012
539,15,0.12712275,0.12712275
539,16,130.0516329,130.0516329
539,17,0.00923066,0.00923066
539,18,129.9747505,129.9747505
539,19,127.1919449,127.1919449
539,1,129.9984447,-129.9984447
539,20,0.025357147,0.025357147
539,21,130.0281733,130.0281733
539,22,0.046442728,0.046442728
539,23,0.060868507,0.060868507
539,24,129.933073,129.933073
539,25,0.004197263,0.004197263
539,26,129.9399463,129.9399463
539,27,130.0489003,130.0489003
539,28,0.043366485,0.043366485
539,29,129.967448,129.967448
539,2,130.0001269,-130.0001269
539,30,0.091140045,0.091140045
539,3,129.9891705,-129.9891705
539,4,130.0597437,-130.0597437
539,5,130.0114212,-130.0114212
539,6,0.009967785,-0.009967785
539,7,129.9623296,-129.9623296
539,8,130.0076703,130.0076703
539,9,0.025320971,0.025320971
540,10,0.010948551,0.010948551
540,11,0.024533027,0.024533027
540,12,0.012848066,0.012848066
540,13,130.000695,130.000695
540,14,0.045382623,0.045382623
540,15,129.9781535,129.9781535
540,16,130.0326273,130.0326273
540,17,0.01016524,0.01016524
540,18,129.8435183,129.8435183
540,19,130.0124843,130.0124843
540,1,129.9818791,-129.9818791
540,20,0.010211908,0.010211908
540,21,0.021245115,0.021245115
540,22,0.573068476,0.573068476
540,23,0.041986468,0.041986468
540,24,129.9816786,129.9816786
540,25,0.030684659,0.030684659
540,26,130.018561,130.018561
540,27,129.8657803,129.8657803
540,28,129.8851368,129.8851368
540,29,130.0477212,130.0477212
540,2,0.001395227,-0.001395227
540,30,130.0456822,130.0456822
540,3,129.9824894,-129.9824894
540,4,129.9407846,-129.9407846
540,5,129.9637341,-129.9637341
540,6,0.041812151,-0.041812151
540,7,129.9807846,-129.9807846
540,8,129.9342887,129.9342887
540,9,130.02253,130.02253
541,10,0.006955913,0.006955913
541,11,0.046001045,0.046001045
541,12,0.010665563,0.010665563
541,13,130.007854,130.007854
541,14,0.006988798,0.006988798
541,15,130.0165124,130.0165124
541,16,130.0335388,130.0335388
541,17,129.9890524,129.9890524
541,18,130.0769768,130.0769768
541,19,0.010829019,0.010829019
541,1,0.019791448,-0.019791448
541,20,0.610815557,0.610815557
541,21,0.010097893,0.010097893
541,22,129.9265618,129.9265618
541,23,0.01839321,0.01839321
541,24,129.9566177,129.9566177
541,25,130.0026301,130.0026301
541,26,129.9432306,129.9432306
541,27,129.6237617,129.6237617
541,28,130.4669176,130.4669176
541,29,129.8667597,129.8667597
541,2,-0.000281658,0.000281658
541,30,129.7600158,129.7600158
541,3,0.023040784,-0.023040784
541,4,130.2860661,-130.2860661
541,5,130.0877623,-130.0877623
541,6,0.017474066,-0.017474066
541,7,129.9915234,-129.9915234
541,8,129.9884881,129.9884881
541,9,0.035333809,0.035333809
542,10,129.9921029,129.9921029
542,11,129.9298181,129.9298181
542,12,0.006586859,0.006586859
542,13,129.9912931,129.9912931
542,14,0.005235262,0.005235262
542,15,129.9645226,129.9645226
542,16,129.9738519,129.9738519
542,17,0.25059317,0.25059317
542,18,129.9813663,129.9813663
542,19,0.008566591,0.008566591
542,1,0.014342334,-0.014342334
542,20,187.507116,187.507116
542,21,0.839535949,0.839535949
542,22,130.2917831,130.2917831
542,23,0.024300281,0.024300281
542,24,129.9969028,129.9969028
542,25,0.111290203,0.111290203
542,26,129.9967669,129.9967669
542,27,0.075406493,0.075406493
542,28,0.012167202,0.012167202
542,29,129.9725054,129.9725054
542,2,0.011139628,-0.011139628
542,30,0.034218822,0.034218822
542,3,0.007407782,-0.007407782
542,4,129.7710462,-129.7710462
542,5,0.059252554,-0.059252554
542,6,66.2464955,-66.2464955
542,7,129.9798888,-129.9798888
542,8,192.5693899,192.5693899
542,9,0.000948955,0.000948955
543,10,129.9881088,129.9881088
543,11,129.7513481,129.7513481
543,12,0.020290041,0.020290041
543,13,129.9960786,129.9960786
543,14,0.003040777,0.003040777
543,15,130.002776,130.002776
543,16,130.0060555,130.0060555
543,17,129.9932225,129.9932225
543,18,130.0052501,130.0052501
543,19,129.9802798,129.9802798
543,1,0.025393923,-0.025393923
543,20,129.9765097,129.9765097
543,21,129.9900922,129.9900922
543,22,129.7112332,129.7112332
543,23,129.9499153,129.9499153
543,24,0.032221231,0.032221231
543,25,0.021748277,0.021748277
543,26,129.9318584,129.9318584
543,27,0.024826915,0.024826915
543,28,0.01751262,0.01751262
543,29,129.9210726,129.9210726
543,2,0.007386814,-0.007386814
543,30,1.305939989,1.305939989
543,3,0.015459935,-0.015459935
543,4,21.36636683,-21.36636683
543,5,0.049172419,-0.049172419
543,6,0.004705813,-0.004705813
543,7,130.0018992,-130.0018992
543,8,0.055089947,0.055089947
543,9,0.000510403,0.000510403
544,10,130.0114363,130.0114363
544,11,130.0013199,130.0013199
544,12,0.04697125,0.04697125
544,13,129.7644165,129.7644165
544,14,0.005287591,0.005287591
544,15,0.059631145,0.059631145
544,16,129.9486671,129.9486671
544,17,129.9322676,129.9322676
544,18,129.9814862,129.9814862
544,19,129.9251914,129.9251914
544,1,0.012520558,-0.012520558
544,20,130.5402486,130.5402486
544,21,129.9325766,129.9325766
544,22,0.107030439,0.107030439
544,23,130.0031989,130.0031989
544,24,0.012428389,0.012428389
544,25,0.028618119,0.028618119
544,26,130.0059869,130.0059869
544,27,0.008455709,0.008455709
544,28,129.9752807,129.9752807
544,29,0.329088832,0.329088832
544,2,129.9195234,-129.9195234
544,30,130.0110255,130.0110255
544,3,0.020892338,-0.020892338
544,4,129.9938283,-129.9938283
544,5,130.0408597,-130.0408597
544,6,0.006211506,-0.006211506
544,7,130.0304596,-130.0304596
544,8,0.01736966,0.01736966
544,9,0.002510979,0.002510979
545,10,129.9913911,129.9913911
545,11,129.9996489,129.9996489
545,12,0.066381047,0.066381047
545,13,130.027449,130.027449
545,14,0.081970296,0.081970296
545,15,0.046061498,0.046061498
545,16,130.0181418,130.0181418
545,17,130.0039664,130.0039664
545,18,130.0073923,130.0073923
545,19,0.01393518,0.01393518
545,1,0.023406105,-0.023406105
545,20,129.5465354,129.5465354
545,21,0.069574556,0.069574556
545,22,0.043272646,0.043272646
545,23,129.9008057,129.9008057
545,24,0.008743438,0.008743438
545,25,0.028786847,0.028786847
545,26,1.264174247,1.264174247
545,27,0.101934064,0.101934064
545,28,129.9938493,129.9938493
545,29,0.119561651,0.119561651
545,2,129.9249748,-129.9249748
545,30,130.0298166,130.0298166
545,3,0.021280098,-0.021280098
545,4,0.189222791,-0.189222791
545,5,129.9797395,-129.9797395
545,6,0.00759571,-0.00759571
545,7,129.984019,-129.984019
545,8,128.0720807,128.0720807
545,9,0.006566801,0.006566801
546,10,130.037058,130.037058
546,11,175.7408458,175.7408458
546,12,0.020739089,0.020739089
546,13,129.9573427,129.9573427
546,14,0.093693669,0.093693669
546,15,0.010365419,0.010365419
546,16,129.9667339,129.9667339
546,17,0.037446695,0.037446695
546,18,130.0072155,130.0072155
546,19,0.013491862,0.013491862
546,1,0.007138376,-0.007138376
546,20,0.118514272,0.118514272
546,21,130.0332897,130.0332897
546,22,0.043061318,0.043061318
546,23,129.9673551,129.9673551
546,24,0.014688951,0.014688951
546,25,0.018232291,0.018232291
546,26,130.018307,130.018307
546,27,0.085654576,0.085654576
546,28,129.991817,129.991817
546,29,0.027571852,0.027571852
546,2,0.002934058,-0.002934058
546,30,0.257450084,0.257450084
546,3,0.020139728,-0.020139728
546,4,129.9839496,-129.9839496
546,5,129.8335783,-129.8335783
546,6,0.009892382,-0.009892382
546,7,129.9066212,-129.9066212
546,8,129.8925375,129.8925375
546,9,130.0020842,130.0020842
547,10,129.9717762,129.9717762
547,11,0.374500607,0.374500607
547,12,0.072953658,0.072953658
547,13,0.550558807,0.550558807
547,14,0.007428803,0.007428803
547,15,0.009753546,0.009753546
547,16,130.0230106,130.0230106
547,17,0.004294658,0.004294658
547,18,130.0053469,130.0053469
547,19,0.036190094,0.036190094
547,1,0.037387159,-0.037387159
547,20,0.155800258,0.155800258
547,21,130.0159682,130.0159682
547,22,0.052349972,0.052349972
547,23,0.083681607,0.083681607
547,24,0.020683513,0.020683513
547,25,0.021894655,0.021894655
547,26,129.6629313,129.6629313
547,27,129.9702607,129.9702607
547,28,130.0086997,130.0086997
547,29,0.022827233,0.022827233
547,2,0.00468711,-0.00468711
547,30,0.088621354,0.088621354
547,3,0.036307486,-0.036307486
547,4,129.9779015,-129.9779015
547,5,129.9976501,-129.9976501
547,6,0.086149335,-0.086149335
547,7,130.0218359,-130.0218359
547,8,130.0903761,130.0903761
547,9,0.023562837,0.023562837
548,10,1.411945441,1.411945441
548,11,129.9174695,129.9174695
548,12,0.02757247,0.02757247
548,13,0.053111192,0.053111192
548,14,0.006710591,0.006710591
548,15,0.008856137,0.008856137
548,16,129.9404504,129.9404504
548,17,0.010792195,0.010792195
548,18,129.9876829,129.9876829
548,19,21.60439769,21.60439769
548,1,129.9996137,-129.9996137
548,20,129.9998477,129.9998477
548,21,129.7582777,129.7582777
548,22,0.178099833,0.178099833
548,23,130.0389046,130.0389046
548,24,0.036027957,0.036027957
548,25,0.424065573,0.424065573
548,26,130.0479904,130.0479904
548,27,129.9826901,129.9826901
548,28,129.9749483,129.9749483
548,29,129.98256,129.98256
548,2,0.296885534,-0.296885534
548,30,129.9780796,129.9780796
548,3,129.8687526,-129.8687526
548,4,125.0019171,-125.0019171
548,5,129.9974776,-129.9974776
548,6,0.001894364,-0.001894364
548,7,129.9800384,-129.9800384
548,8,15.18553106,15.18553106
548,9,0.006783331,0.006783331
549,10,129.9794156,129.9794156
549,11,129.923645,129.923645
549,12,0.020774275,0.020774275
549,13,129.5375387,129.5375387
549,14,0.003483314,0.003483314
549,15,0.017096476,0.017096476
549,16,129.9779818,129.9779818
549,17,0.003880063,0.003880063
549,18,129.9842551,129.9842551
549,19,130.0529195,130.0529195
549,1,129.7753838,-129.7753838
549,20,0.152203597,0.152203597
549,21,0.048677252,0.048677252
549,22,130.0915439,130.0915439
549,23,129.8995527,129.8995527
549,24,130.0090621,130.0090621
549,25,129.9928243,129.9928243
549,26,129.703928,129.703928
549,27,130.0165278,130.0165278
549,28,130.0220893,130.0220893
549,29,0.045114973,0.045114973
549,2,0.114135428,-0.114135428
549,30,2.807066653,2.807066653
549,3,130.0409383,-130.0409383
549,4,131.6026365,-131.6026365
549,5,130.0013591,-130.0013591
549,6,0.006907144,-0.006907144
549,7,357.2184127,-357.2184127
549,8,129.971147,129.971147
549,9,0.015043031,0.015043031
550,10,129.9904184,129.9904184
550,11,0.075547601,0.075547601
550,12,0.231434199,0.231434199
550,13,11.80205703,11.80205703
550,14,0.001808724,0.001808724
550,15,129.9951066,129.9951066
550,16,129.9837414,129.9837414
550,17,0.004930459,0.004930459
550,18,129.9982689,129.9982689
550,19,130.0046153,130.0046153
550,1,129.9712117,-129.9712117
550,20,338.1238183,338.1238183
550,21,0.023265482,0.023265482
550,22,130.0011128,130.0011128
550,23,130.038684,130.038684
550,24,0.996629207,0.996629207
550,25,129.8391722,129.8391722
550,26,130.0440702,130.0440702
550,27,129.9782724,129.9782724
550,28,0.017842312,0.017842312
550,29,0.053469493,0.053469493
550,2,129.9958745,-129.9958745
550,30,0.049368269,0.049368269
550,3,130.0033284,-130.0033284
550,4,129.9377712,-129.9377712
550,5,129.9992859,-129.9992859
550,6,129.8122511,-129.8122511
550,7,3.890911602,-3.890911602
550,8,0.048656047,0.048656047
550,9,0.022810497,0.022810497
551,10,0.169107101,0.169107101
551,11,129.7933557,129.7933557
551,12,0.057416164,0.057416164
551,13,156.7106287,156.7106287
551,14,0.003349587,0.003349587
551,15,129.9862996,129.9862996
551,16,130.0083697,130.0083697
551,17,0.02873113,0.02873113
551,18,129.9999647,129.9999647
551,19,0.318999567,0.318999567
551,1,0.011806901,-0.011806901
551,20,129.7568574,129.7568574
551,21,128.2654705,128.2654705
551,22,129.9442078,129.9442078
551,23,129.9869822,129.9869822
551,24,127.5256449,127.5256449
551,25,130.0018015,130.0018015
551,26,129.9142707,129.9142707
551,27,130.0167854,130.0167854
551,28,126.7208029,126.7208029
551,29,0.088436081,0.088436081
551,2,129.882522,-129.882522
551,30,0.025063488,0.025063488
551,3,129.9916125,-129.9916125
551,4,129.9992399,-129.9992399
551,5,0.086606578,-0.086606578
551,6,0.005707009,-0.005707009
551,7,129.7562166,-129.7562166
551,8,129.971953,129.971953
551,9,194.9712731,194.9712731
552,10,0.047725147,0.047725147
552,11,0.024603437,0.024603437
552,12,129.802819,129.802819
552,13,129.9814775,129.9814775
552,14,129.9155123,129.9155123
552,15,129.9933448,129.9933448
552,16,0.904961477,0.904961477
552,17,125.1763885,125.1763885
552,18,130.0061982,130.0061982
552,19,129.9720319,129.9720319
552,1,0.012034958,-0.012034958
552,20,129.9544658,129.9544658
552,21,0.007942313,0.007942313
552,22,130.0125959,130.0125959
552,23,130.01941,130.01941
552,24,129.9888594,129.9888594
552,25,130.0082154,130.0082154
552,26,130.0378031,130.0378031
552,27,129.9640628,129.9640628
552,28,0.003026871,0.003026871
552,29,129.988447,129.988447
552,2,129.984413,-129.984413
552,30,0.026872727,0.026872727
552,3,413.8311123,-413.8311123
552,4,129.9479015,-129.9479015
552,5,0.027040994,-0.027040994
552,6,0.00304368,-0.00304368
552,7,0.046280897,-0.046280897
552,8,129.8684327,129.8684327
552,9,129.9305616,129.9305616
553,10,129.9389873,129.9389873
553,11,0.00995962,0.00995962
553,12,0.023627288,0.023627288
553,13,129.9177344,129.9177344
553,14,129.9835507,129.9835507
553,15,129.9968454,129.9968454
553,16,0.039636492,0.039636492
553,17,0.006887473,0.006887473
553,18,129.9615575,129.9615575
553,19,0.005820861,0.005820861
553,1,0.030890151,-0.030890151
553,20,130.0095137,130.0095137
553,21,129.9900389,129.9900389
553,22,129.9960261,129.9960261
553,23,129.9622493,129.9622493
553,24,129.551893,129.551893
553,25,130.0036293,130.0036293
553,26,129.9617806,129.9617806
553,27,130.0210263,130.0210263
553,28,21.01925888,21.01925888
553,29,0.035805573,0.035805573
553,2,129.8670324,-129.8670324
553,30,0.043489025,0.043489025
553,3,0.913469799,-0.913469799
553,4,130.0959415,-130.0959415
553,5,129.9824523,-129.9824523
553,6,0.007256624,-0.007256624
553,7,0.005965596,-0.005965596
553,8,412.3509141,412.3509141
553,9,0.004470137,0.004470137
554,10,130.0031263,130.0031263
554,11,0.033136896,0.033136896
554,12,0.031475528,0.031475528
554,13,0.030181404,0.030181404
554,14,129.9889871,129.9889871
554,15,129.9937752,129.9937752
554,16,0.067664314,0.067664314
554,17,0.032771519,0.032771519
554,18,130.0020268,130.0020268
554,19,129.9644649,129.9644649
554,1,0.048856346,-0.048856346
554,20,129.9745977,129.9745977
554,21,127.0110348,127.0110348
554,22,129.9584413,129.9584413
554,23,130.002745,130.002745
554,24,130.047151,130.047151
554,25,130.0455108,130.0455108
554,26,324.8063618,324.8063618
554,27,129.9738497,129.9738497
554,28,0.004071773,0.004071773
554,29,0.022890275,0.022890275
554,2,129.8887475,-129.8887475
554,30,0.015797826,0.015797826
554,3,0.012791151,-0.012791151
554,4,129.9780401,-129.9780401
554,5,0.055298609,-0.055298609
554,6,0.009883715,-0.009883715
554,7,0.034121398,-0.034121398
554,8,1.601205826,1.601205826
554,9,0.005249902,0.005249902
555,10,129.9735314,129.9735314
555,11,129.9594751,129.9594751
555,12,129.6824969,129.6824969
555,13,0.026903603,0.026903603
555,14,353.2295008,353.2295008
555,15,130.0065317,130.0065317
555,16,0.167272277,0.167272277
555,17,130.0148944,130.0148944
555,18,130.0005144,130.0005144
555,19,173.229487,173.229487
555,1,129.9865508,-129.9865508
555,20,130.0381102,130.0381102
555,21,0.045415017,0.045415017
555,22,129.9875511,129.9875511
555,23,129.985575,129.985575
555,24,129.9054404,129.9054404
555,25,129.9061328,129.9061328
555,26,0.239756165,0.239756165
555,27,130.0057738,130.0057738
555,28,0.008540428,0.008540428
555,29,0.063250036,0.063250036
555,2,0.003832901,-0.003832901
555,30,0.029157525,0.029157525
555,3,0.046212435,-0.046212435
555,4,0.098971656,-0.098971656
555,5,129.9487952,-129.9487952
555,6,130.0067371,-130.0067371
555,7,0.034702499,-0.034702499
555,8,129.9829174,129.9829174
555,9,0.023543151,0.023543151
556,10,0.005833334,0.005833334
556,11,0.061796345,0.061796345
556,12,130.0041033,130.0041033
556,13,0.038111023,0.038111023
556,14,6.03710675,6.03710675
556,15,130.0009616,130.0009616
556,16,130.1213012,130.1213012
556,17,129.9183714,129.9183714
556,18,130.0072369,130.0072369
556,19,0.257974971,0.257974971
556,1,129.9943191,-129.9943191
556,20,129.952457,129.952457
556,21,0.033381731,0.033381731
556,22,129.9661416,129.9661416
556,23,130.0221535,130.0221535
556,24,130.0286259,130.0286259
556,25,0.028976141,0.028976141
556,26,0.126864613,0.126864613
556,27,129.9283471,129.9283471
556,28,0.018254838,0.018254838
556,29,0.179151333,0.179151333
556,2,0.00651391,-0.00651391
556,30,0.006488241,0.006488241
556,3,0.082444942,-0.082444942
556,4,0.034537009,-0.034537009
556,5,129.9786041,-129.9786041
556,6,0.128266913,-0.128266913
556,7,0.21697662,-0.21697662
556,8,130.0165896,130.0165896
556,9,129.9892979,129.9892979
557,10,0.010305413,0.010305413
557,11,129.8227645,129.8227645
557,12,129.9878788,129.9878788
557,13,0.740249164,0.740249164
557,14,129.9747169,129.9747169
557,15,129.9823067,129.9823067
557,16,129.9581749,129.9581749
557,17,129.9861451,129.9861451
557,18,130.0043615,130.0043615
557,19,0.009046125,0.009046125
557,1,0.288242698,-0.288242698
557,20,0.01989014,0.01989014
557,21,0.067803624,0.067803624
557,22,130.0162086,130.0162086
557,23,129.984569,129.984569
557,24,0.409724681,0.409724681
557,25,0.025500068,0.025500068
557,26,0.514479578,0.514479578
557,27,129.9804738,129.9804738
557,28,129.9659581,129.9659581
557,29,129.3710572,129.3710572
557,2,56.11409201,-56.11409201
557,30,129.6705213,129.6705213
557,3,129.9993331,-129.9993331
557,4,129.8746149,-129.8746149
557,5,130.001625,-130.001625
557,6,130.0382982,-130.0382982
557,7,129.9604765,-129.9604765
557,8,0.143843052,0.143843052
557,9,129.8921951,129.8921951
558,10,0.010574474,0.010574474
558,11,129.6173231,129.6173231
558,12,130.013816,130.013816
558,13,0.056491051,0.056491051
558,14,0.020138097,0.020138097
558,15,129.9708771,129.9708771
558,16,130.0017561,130.0017561
558,17,0.01099261,0.01099261
558,18,129.9819901,129.9819901
558,19,0.012611248,0.012611248
558,1,0.389423036,-0.389423036
558,20,0.290410109,0.290410109
558,21,0.017242483,0.017242483
558,22,129.9498512,129.9498512
558,23,129.9717102,129.9717102
558,24,0.037740374,0.037740374
558,25,129.691535,129.691535
558,26,130.0110614,130.0110614
558,27,0.940822678,0.940822678
558,28,0.05123464,0.05123464
558,29,130.0645628,130.0645628
558,2,129.9728051,-129.9728051
558,30,130.0681382,130.0681382
558,3,129.3010503,-129.3010503
558,4,0.069376368,-0.069376368
558,5,0.023733915,-0.023733915
558,6,129.9634383,-129.9634383
558,7,0.059873445,-0.059873445
558,8,0.077832095,0.077832095
558,9,130.0149101,130.0149101
559,10,129.991765,129.991765
559,11,130.0530383,130.0530383
559,12,130.0462971,130.0462971
559,13,129.6026984,129.6026984
559,14,0.015273648,0.015273648
559,15,130.0022295,130.0022295
559,16,129.950793,129.950793
559,17,130.0007558,130.0007558
559,18,130.0048097,130.0048097
559,19,1.241563842,1.241563842
559,1,129.9690952,-129.9690952
559,20,0.020353609,0.020353609
559,21,129.8614057,129.8614057
559,22,130.0857415,130.0857415
559,23,129.9882902,129.9882902
559,24,129.9276858,129.9276858
559,25,130.0030874,130.0030874
559,26,129.9584426,129.9584426
559,27,129.9635978,129.9635978
559,28,0.011453363,0.011453363
559,29,129.9655367,129.9655367
559,2,130.0022517,-130.0022517
559,30,129.9985955,129.9985955
559,3,129.9872984,-129.9872984
559,4,0.077871305,-0.077871305
559,5,0.019227093,-0.019227093
559,6,0.197048729,-0.197048729
559,7,0.079807488,-0.079807488
559,8,129.957066,129.957066
559,9,0.062495526,0.062495526
560,10,130.0077559,130.0077559
560,11,129.9486305,129.9486305
560,12,129.8810829,129.8810829
560,13,129.7811411,129.7811411
560,14,0.015122152,0.015122152
560,15,129.9876721,129.9876721
560,16,130.0046335,130.0046335
560,17,129.7319106,129.7319106
560,18,130.0266668,130.0266668
560,19,0.31569794,0.31569794
560,1,0.12408719,-0.12408719
560,20,130.0319064,130.0319064
560,21,0.042040022,0.042040022
560,22,0.093722649,0.093722649
560,23,0.028614489,0.028614489
560,24,130.0369358,130.0369358
560,25,13.72925379,13.72925379
560,26,130.0137204,130.0137204
560,27,1.277619114,1.277619114
560,28,129.9987999,129.9987999
560,29,130.0494134,130.0494134
560,2,129.9957641,-129.9957641
560,30,129.9810437,129.9810437
560,3,130.0084049,-130.0084049
560,4,130.0263117,-130.0263117
560,5,0.069066617,-0.069066617
560,6,130.0104746,-130.0104746
560,7,0.077339136,-0.077339136
560,8,129.9462721,129.9462721
560,9,0.059356891,0.059356891
561,10,130.0056313,130.0056313
561,11,129.9227512,129.9227512
561,12,0.071159749,0.071159749
561,13,130.1015177,130.1015177
561,14,0.014866155,0.014866155
561,15,130.0008922,130.0008922
561,16,129.9961276,129.9961276
561,17,130.0953041,130.0953041
561,18,0.028586467,0.028586467
561,19,129.9470555,129.9470555
561,1,0.052580671,-0.052580671
561,20,129.9885291,129.9885291
561,21,129.9542117,129.9542117
561,22,0.027309721,0.027309721
561,23,0.042374113,0.042374113
561,24,129.9522362,129.9522362
561,25,129.9529786,129.9529786
561,26,129.9764899,129.9764899
561,27,129.9923402,129.9923402
561,28,0.005959466,0.005959466
561,29,0.226417771,0.226417771
561,2,130.0078887,-130.0078887
561,30,130.0240671,130.0240671
561,3,130.0018419,-130.0018419
561,4,129.9927287,-129.9927287
561,5,130.0133823,-130.0133823
561,6,130.000015,-130.000015
561,7,130.0704019,-130.0704019
561,8,0.063491912,0.063491912
561,9,129.9428537,129.9428537
